subject,bing_id,child_age_group,age_in_months,block_number,trial_number,block_type,trial_type,block_background,block_deviant,deviant_position,stimulus_displayed,trial_looking_time,task_type,task_question_type,task_question_response,participant_type
SS1630953517709,NA,adult,NA,1,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,3401.20000000298,math,math,1,adult
SS1630953517709,NA,adult,NA,1,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,2052.4000000059605,math,math,1,adult
SS1630953517709,NA,adult,NA,1,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_16_A_a.gif,2724.8999999910593,math,math,1,adult
SS1630953517709,NA,adult,NA,1,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,2672.79999999702,math,math,1,adult
SS1630953517709,NA,adult,NA,1,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,848.4000000059605,math,math,1,adult
SS1630953517709,NA,adult,NA,3,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_18_A_a.gif,1387.699999988079,math,math,1,adult
SS1630953517709,NA,adult,NA,3,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_18_A_a.gif,949.2999999970198,math,math,1,adult
SS1630953517709,NA,adult,NA,3,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_18_A_a.gif,1240.300000011921,math,math,1,adult
SS1630953517709,NA,adult,NA,3,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_18_A_a.gif,627.9000000059605,math,math,1,adult
SS1630953517709,NA,adult,NA,3,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_18_A_a.gif,663.2999999970198,math,math,1,adult
SS1630953517709,NA,adult,NA,3,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_01_A_a.gif,1777.0999999940395,math,math,1,adult
SS1630953517709,NA,adult,NA,6,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_14_A_a.gif,652,math,math,1,adult
SS1630953517709,NA,adult,NA,6,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_17_A_a.gif,2326.9000000059605,math,math,1,adult
SS1630953517709,NA,adult,NA,6,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_14_A_a.gif,721.2000000029802,math,math,1,adult
SS1630953517709,NA,adult,NA,6,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_14_A_a.gif,1380.4000000059605,math,math,1,adult
SS1630953517709,NA,adult,NA,6,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_14_A_a.gif,504.5,math,math,1,adult
SS1630953517709,NA,adult,NA,6,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_14_A_a.gif,665.3000000119209,math,math,1,adult
SS1630953517709,NA,adult,NA,7,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_05_A_a.gif,1185.199999988079,math,math,1,adult
SS1630953517709,NA,adult,NA,7,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_05_A_a.gif,647.4000000059605,math,math,1,adult
SS1630953517709,NA,adult,NA,7,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_05_A_a.gif,1222.2999999970198,math,math,1,adult
SS1630953517709,NA,adult,NA,7,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_05_A_a.gif,648.7000000029802,math,math,1,adult
SS1630953517709,NA,adult,NA,7,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_05_A_a.gif,520.6999999880791,math,math,1,adult
SS1630953517709,NA,adult,NA,7,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_05_A_a.gif,1403,math,math,1,adult
SS1630953532068,NA,adult,NA,1,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,12519.299999952316,math,math,1,adult
SS1630953532068,NA,adult,NA,1,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,6041.800000071526,math,math,1,adult
SS1630953532068,NA,adult,NA,1,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,4661.600000023842,math,math,1,adult
SS1630953532068,NA,adult,NA,1,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_12_A_a.gif,6182,math,math,1,adult
SS1630953532068,NA,adult,NA,1,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,2966.7999999523163,math,math,1,adult
SS1630953532068,NA,adult,NA,1,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,1698.4000000953674,math,math,1,adult
SS1630953532068,NA,adult,NA,4,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_17_A_a.gif,6063.199999928474,math,math,1,adult
SS1630953532068,NA,adult,NA,4,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_17_A_a.gif,1593,math,math,1,adult
SS1630953532068,NA,adult,NA,4,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_17_A_a.gif,2320.1999999284744,math,math,1,adult
SS1630953532068,NA,adult,NA,4,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_17_A_a.gif,1877,math,math,1,adult
SS1630953532068,NA,adult,NA,4,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_17_A_a.gif,2432.600000023842,math,math,1,adult
SS1630953532068,NA,adult,NA,4,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_19_A_a.gif,3624.1999999284744,math,math,1,adult
SS1630953532068,NA,adult,NA,7,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,2166.1999999284744,math,math,1,adult
SS1630953532068,NA,adult,NA,7,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,1428.2999999523165,math,math,1,adult
SS1630953532068,NA,adult,NA,7,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,689.3999999761581,math,math,1,adult
SS1630953532068,NA,adult,NA,7,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,1541,math,math,1,adult
SS1630953532068,NA,adult,NA,7,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,549.8999999761581,math,math,1,adult
SS1630953532068,NA,adult,NA,7,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,671.2000000476837,math,math,1,adult
SS1630953532068,NA,adult,NA,8,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_11_A_a.gif,4232.799999952316,math,math,1,adult
SS1630953532068,NA,adult,NA,8,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_01_A_a.gif,3594.5,math,math,1,adult
SS1630953532068,NA,adult,NA,8,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_11_A_a.gif,1376.7000000476835,math,math,1,adult
SS1630953532068,NA,adult,NA,8,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_11_A_a.gif,912.5,math,math,1,adult
SS1630953532068,NA,adult,NA,8,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_11_A_a.gif,556,math,math,1,adult
SS1630953532068,NA,adult,NA,8,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_11_A_a.gif,1350.100000023842,math,math,1,adult
SS1630953553324,NA,adult,NA,2,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_20_A_a.gif,959,math,math,1,adult
SS1630953553324,NA,adult,NA,2,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_20_A_a.gif,853,math,math,1,adult
SS1630953553324,NA,adult,NA,2,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_20_A_a.gif,597,math,math,1,adult
SS1630953553324,NA,adult,NA,2,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_05_A_a.gif,1021,math,math,1,adult
SS1630953553324,NA,adult,NA,2,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_20_A_a.gif,865,math,math,1,adult
SS1630953553324,NA,adult,NA,2,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_20_A_a.gif,516,math,math,1,adult
SS1630953553324,NA,adult,NA,4,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_10_A_a.gif,531,math,math,1,adult
SS1630953553324,NA,adult,NA,4,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_10_A_a.gif,902,math,math,1,adult
SS1630953553324,NA,adult,NA,4,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_10_A_a.gif,839,math,math,1,adult
SS1630953553324,NA,adult,NA,4,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_10_A_a.gif,760,math,math,1,adult
SS1630953553324,NA,adult,NA,4,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_10_A_a.gif,526,math,math,1,adult
SS1630953553324,NA,adult,NA,4,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_10_A_a.gif,609,math,math,1,adult
SS1630953553324,NA,adult,NA,7,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_09_A_a.gif,660,math,math,1,adult
SS1630953553324,NA,adult,NA,7,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_09_A_a.gif,908,math,math,1,adult
SS1630953553324,NA,adult,NA,7,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_09_A_a.gif,736,math,math,1,adult
SS1630953553324,NA,adult,NA,7,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_09_A_a.gif,512,math,math,1,adult
SS1630953553324,NA,adult,NA,7,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_09_A_a.gif,534,math,math,1,adult
SS1630953553324,NA,adult,NA,7,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_18_A_a.gif,772,math,math,1,adult
SS1630953553324,NA,adult,NA,8,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_07_A_a.gif,845,math,math,1,adult
SS1630953553324,NA,adult,NA,8,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_08_A_a.gif,558,math,math,1,adult
SS1630953553324,NA,adult,NA,8,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_07_A_a.gif,672,math,math,1,adult
SS1630953553324,NA,adult,NA,8,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_07_A_a.gif,545,math,math,1,adult
SS1630953553324,NA,adult,NA,8,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_07_A_a.gif,585,math,math,1,adult
SS1630953553324,NA,adult,NA,8,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_07_A_a.gif,632,math,math,1,adult
SS1630953556646,NA,adult,NA,3,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,3736.8000000044703,math,math,1,adult
SS1630953556646,NA,adult,NA,3,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,4695.60000000149,math,math,1,adult
SS1630953556646,NA,adult,NA,3,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,2832.10000000149,math,math,1,adult
SS1630953556646,NA,adult,NA,3,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,5523.80000000447,math,math,1,adult
SS1630953556646,NA,adult,NA,3,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,6338.20000000298,math,math,1,adult
SS1630953556646,NA,adult,NA,3,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,4655.39999999851,math,math,1,adult
SS1630953556646,NA,adult,NA,5,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_18_A_a.gif,4027.5,math,math,1,adult
SS1630953556646,NA,adult,NA,5,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_06_A_a.gif,4370.30000000447,math,math,1,adult
SS1630953556646,NA,adult,NA,5,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_18_A_a.gif,4031.900000005961,math,math,1,adult
SS1630953556646,NA,adult,NA,5,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_18_A_a.gif,6307.29999999702,math,math,1,adult
SS1630953556646,NA,adult,NA,5,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_18_A_a.gif,3751.70000000298,math,math,1,adult
SS1630953556646,NA,adult,NA,5,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_18_A_a.gif,2857.4000000059605,math,math,1,adult
SS1630953556646,NA,adult,NA,7,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_10_A_a.gif,8626.29999999702,math,math,1,adult
SS1630953556646,NA,adult,NA,7,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_10_A_a.gif,4118.30000000447,math,math,1,adult
SS1630953556646,NA,adult,NA,7,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_10_A_a.gif,4770.60000000149,math,math,1,adult
SS1630953556646,NA,adult,NA,7,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_10_A_a.gif,4276,math,math,1,adult
SS1630953556646,NA,adult,NA,7,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_10_A_a.gif,2923.1999999955297,math,math,1,adult
SS1630953556646,NA,adult,NA,7,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_20_A_a.gif,4739.30000000447,math,math,1,adult
SS1630953556646,NA,adult,NA,8,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_13_A_a.gif,3788.5,math,math,1,adult
SS1630953556646,NA,adult,NA,8,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_13_A_a.gif,3670.10000000149,math,math,1,adult
SS1630953556646,NA,adult,NA,8,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_13_A_a.gif,3159.8000000044703,math,math,1,adult
SS1630953556646,NA,adult,NA,8,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_09_A_a.gif,3763,math,math,1,adult
SS1630953556646,NA,adult,NA,8,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_13_A_a.gif,5411.70000000298,math,math,1,adult
SS1630953556646,NA,adult,NA,8,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_13_A_a.gif,3759,math,math,1,adult
SS1630953562959,NA,adult,NA,3,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_19_A_a.gif,11035.199999999257,math,math,1,adult
SS1630953562959,NA,adult,NA,3,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_18_A_a.gif,3925,math,math,1,adult
SS1630953562959,NA,adult,NA,3,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_19_A_a.gif,9866.599999999627,math,math,1,adult
SS1630953562959,NA,adult,NA,3,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_19_A_a.gif,3274.9000000003725,math,math,1,adult
SS1630953562959,NA,adult,NA,3,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_19_A_a.gif,1568.2000000011176,math,math,1,adult
SS1630953562959,NA,adult,NA,3,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_19_A_a.gif,6091.799999998882,math,math,1,adult
SS1630953562959,NA,adult,NA,4,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,8983.900000000373,math,math,1,adult
SS1630953562959,NA,adult,NA,4,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,3667.5,math,math,1,adult
SS1630953562959,NA,adult,NA,4,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,4274.5999999996275,math,math,1,adult
SS1630953562959,NA,adult,NA,4,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,3296.2000000011176,math,math,1,adult
SS1630953562959,NA,adult,NA,4,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,2602.2000000011176,math,math,1,adult
SS1630953562959,NA,adult,NA,4,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,863.1999999992549,math,math,1,adult
SS1630953562959,NA,adult,NA,5,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_05_A_a.gif,5709.200000001118,math,math,1,adult
SS1630953562959,NA,adult,NA,5,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_05_A_a.gif,2437.0999999996275,math,math,1,adult
SS1630953562959,NA,adult,NA,5,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_05_A_a.gif,2429.4000000003725,math,math,1,adult
SS1630953562959,NA,adult,NA,5,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_05_A_a.gif,680.0999999996275,math,math,1,adult
SS1630953562959,NA,adult,NA,5,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_05_A_a.gif,3341.4000000003725,math,math,1,adult
SS1630953562959,NA,adult,NA,5,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_16_A_a.gif,7573.0999999996275,math,math,1,adult
SS1630953562959,NA,adult,NA,7,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,1135,math,math,1,adult
SS1630953562959,NA,adult,NA,7,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,813.5,math,math,1,adult
SS1630953562959,NA,adult,NA,7,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,2526,math,math,1,adult
SS1630953562959,NA,adult,NA,7,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_09_A_a.gif,2189,math,math,1,adult
SS1630953562959,NA,adult,NA,7,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,601.1000000014901,math,math,1,adult
SS1630953562959,NA,adult,NA,7,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_10_A_a.gif,1354.5999999996277,math,math,1,adult
SS1630953575996,NA,adult,NA,2,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_06_A_a.gif,4185.39999999851,math,math,1,adult
SS1630953575996,NA,adult,NA,2,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_06_A_a.gif,4155.20000000298,math,math,1,adult
SS1630953575996,NA,adult,NA,2,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_06_A_a.gif,3493.4000000059605,math,math,1,adult
SS1630953575996,NA,adult,NA,2,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_13_A_a.gif,4266.39999999851,math,math,1,adult
SS1630953575996,NA,adult,NA,2,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_06_A_a.gif,3283.70000000298,math,math,1,adult
SS1630953575996,NA,adult,NA,2,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_06_A_a.gif,3762,math,math,1,adult
SS1630953575996,NA,adult,NA,5,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,3544.10000000149,math,math,1,adult
SS1630953575996,NA,adult,NA,5,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,1893.4000000059605,math,math,1,adult
SS1630953575996,NA,adult,NA,5,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,1882.89999999851,math,math,1,adult
SS1630953575996,NA,adult,NA,5,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,1390.60000000149,math,math,1,adult
SS1630953575996,NA,adult,NA,5,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,1940.60000000149,math,math,1,adult
SS1630953575996,NA,adult,NA,5,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,709.7999999970198,math,math,1,adult
SS1630953575996,NA,adult,NA,6,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_03_A_a.gif,1106,math,math,1,adult
SS1630953575996,NA,adult,NA,6,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_10_A_a.gif,3541.20000000298,math,math,1,adult
SS1630953575996,NA,adult,NA,6,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_03_A_a.gif,1903.29999999702,math,math,1,adult
SS1630953575996,NA,adult,NA,6,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_03_A_a.gif,1349,math,math,1,adult
SS1630953575996,NA,adult,NA,6,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_03_A_a.gif,647.5,math,math,1,adult
SS1630953575996,NA,adult,NA,6,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_03_A_a.gif,689.7000000029802,math,math,1,adult
SS1630953575996,NA,adult,NA,7,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_12_A_a.gif,4898.69999999553,math,math,1,adult
SS1630953575996,NA,adult,NA,7,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_12_A_a.gif,1179.2000000029802,math,math,1,adult
SS1630953575996,NA,adult,NA,7,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_12_A_a.gif,1843.89999999851,math,math,1,adult
SS1630953575996,NA,adult,NA,7,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_12_A_a.gif,1678.10000000149,math,math,1,adult
SS1630953575996,NA,adult,NA,7,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_12_A_a.gif,639.8000000044703,math,math,1,adult
SS1630953575996,NA,adult,NA,7,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_07_A_a.gif,1481.7999999970198,math,math,1,adult
SS1630953579632,NA,adult,NA,2,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,12285.59999999404,math,math,1,adult
SS1630953579632,NA,adult,NA,2,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,1741.3999999910593,math,math,1,adult
SS1630953579632,NA,adult,NA,2,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,3384.29999999702,math,math,1,adult
SS1630953579632,NA,adult,NA,2,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,1794.4000000059605,math,math,1,adult
SS1630953579632,NA,adult,NA,2,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,960.9000000059604,math,math,1,adult
SS1630953579632,NA,adult,NA,2,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_07_A_a.gif,1398.4000000059605,math,math,1,adult
SS1630953579632,NA,adult,NA,5,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,5956.199999988079,math,math,1,adult
SS1630953579632,NA,adult,NA,5,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,7144.4000000059605,math,math,1,adult
SS1630953579632,NA,adult,NA,5,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,1573.9000000059605,math,math,1,adult
SS1630953579632,NA,adult,NA,5,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_02_A_a.gif,5081,math,math,1,adult
SS1630953579632,NA,adult,NA,5,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,1912.5,math,math,1,adult
SS1630953579632,NA,adult,NA,5,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,836.7999999970198,math,math,1,adult
SS1630953579632,NA,adult,NA,6,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_12_A_a.gif,6868.70000000298,math,math,1,adult
SS1630953579632,NA,adult,NA,6,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_14_A_a.gif,3174.20000000298,math,math,1,adult
SS1630953579632,NA,adult,NA,6,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_12_A_a.gif,1133.7999999970198,math,math,1,adult
SS1630953579632,NA,adult,NA,6,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_12_A_a.gif,1142.7000000029802,math,math,1,adult
SS1630953579632,NA,adult,NA,6,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_12_A_a.gif,996.5,math,math,1,adult
SS1630953579632,NA,adult,NA,6,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_12_A_a.gif,923,math,math,1,adult
SS1630953579632,NA,adult,NA,8,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_20_A_a.gif,6031,math,math,1,adult
SS1630953579632,NA,adult,NA,8,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_20_A_a.gif,2028.8999999910593,math,math,1,adult
SS1630953579632,NA,adult,NA,8,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_20_A_a.gif,1970.6000000089407,math,math,1,adult
SS1630953579632,NA,adult,NA,8,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_20_A_a.gif,891,math,math,1,adult
SS1630953579632,NA,adult,NA,8,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_20_A_a.gif,763.3999999910593,math,math,1,adult
SS1630953579632,NA,adult,NA,8,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_10_A_a.gif,3832.6000000089407,math,math,1,adult
SS1630953628489,NA,adult,NA,1,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,15035,math,math,1,adult
SS1630953628489,NA,adult,NA,1,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,10130.40000000596,math,math,1,adult
SS1630953628489,NA,adult,NA,1,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,11656.80000001192,math,math,1,adult
SS1630953628489,NA,adult,NA,1,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,9225.59999999404,math,math,1,adult
SS1630953628489,NA,adult,NA,1,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,11738.100000023842,math,math,1,adult
SS1630953628489,NA,adult,NA,1,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,6933.5999999940395,math,math,1,adult
SS1630953628489,NA,adult,NA,2,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_09_A_a.gif,11832.19999998808,math,math,1,adult
SS1630953628489,NA,adult,NA,2,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_09_A_a.gif,5858.799999982119,math,math,1,adult
SS1630953628489,NA,adult,NA,2,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_09_A_a.gif,7056.299999982119,math,math,1,adult
SS1630953628489,NA,adult,NA,2,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_19_A_a.gif,7234.5,math,math,1,adult
SS1630953628489,NA,adult,NA,2,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_09_A_a.gif,6913.5999999940395,math,math,1,adult
SS1630953628489,NA,adult,NA,2,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_09_A_a.gif,6117,math,math,1,adult
SS1630953628489,NA,adult,NA,4,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_20_A_a.gif,9275,math,math,1,adult
SS1630953628489,NA,adult,NA,4,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_12_A_a.gif,6022.899999976158,math,math,1,adult
SS1630953628489,NA,adult,NA,4,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_20_A_a.gif,5258.200000017881,math,math,1,adult
SS1630953628489,NA,adult,NA,4,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_20_A_a.gif,3398,math,math,1,adult
SS1630953628489,NA,adult,NA,4,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_20_A_a.gif,3706.400000005961,math,math,1,adult
SS1630953628489,NA,adult,NA,4,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_20_A_a.gif,1696.800000011921,math,math,1,adult
