subject,block_number,block_type,forced_exposure_time,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position,memory_false_stimulus,memory_true_stimulus
SS1627326800508,5,complex_dissimilar,130,1,background,background,complex,NA,7550.59999999986,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326800508,5,complex_dissimilar,130,2,background,background,complex,NA,4402.5,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326800508,5,complex_dissimilar,130,3,background,background,complex,NA,421.0999999998603,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326800508,5,complex_dissimilar,130,4,background,background,complex,NA,69.79999999981374,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326800508,5,complex_dissimilar,130,5,background,background,complex,NA,658.6000000000931,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326800508,5,complex_dissimilar,130,6,dissimilar deviant,deviant,complex,NA,1437.8000000000466,forced_short,second half,1,first_deviant,6,NA,TRUE,TRUE
SS1627326800508,5,complex_dissimilar,130,7,background,background,complex,NA,472.9000000001397,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326800508,5,complex_dissimilar,130,8,background,background,complex,NA,498.5,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326800508,6,complex_dissimilar,160,1,background,background,complex,NA,5518.100000000093,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627326800508,6,complex_dissimilar,160,2,background,background,complex,NA,2403.6999999999534,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627326800508,6,complex_dissimilar,160,3,dissimilar deviant,deviant,complex,NA,246.10000000009313,forced_short,second half,2,first_deviant,3,7,TRUE,TRUE
SS1627326800508,6,complex_dissimilar,160,4,background,background,complex,NA,507.0999999998603,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627326800508,6,complex_dissimilar,160,5,background,background,complex,NA,182.20000000018626,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627326800508,6,complex_dissimilar,160,6,background,background,complex,NA,243.19999999995343,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627326800508,6,complex_dissimilar,160,7,dissimilar deviant,deviant,complex,NA,265.29999999981374,forced_short,second half,2,second_deviant,3,7,TRUE,TRUE
SS1627326800508,6,complex_dissimilar,160,8,background,background,complex,NA,253.5999999998603,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627326800508,7,complex_dissimilar,350,1,background,background,complex,NA,1348.3999999999069,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326800508,7,complex_dissimilar,350,2,background,background,complex,NA,422.5999999998603,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326800508,7,complex_dissimilar,350,3,background,background,complex,NA,779.5,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326800508,7,complex_dissimilar,350,4,background,background,complex,NA,861.1000000000931,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326800508,7,complex_dissimilar,350,5,background,background,complex,NA,364.19999999995343,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326800508,7,complex_dissimilar,350,6,background,background,complex,NA,182.30000000004657,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326800508,7,complex_dissimilar,350,7,background,background,complex,NA,517.6999999999534,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,0,complex_dissimilar,720,1,background,background,complex,NA,2461.800000190735,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627326811148,0,complex_dissimilar,720,2,background,background,complex,NA,13863,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627326811148,0,complex_dissimilar,720,3,background,background,complex,NA,2653.5,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627326811148,0,complex_dissimilar,720,4,background,background,complex,NA,10782.5,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627326811148,0,complex_dissimilar,720,5,background,background,complex,NA,1990.5,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627326811148,0,complex_dissimilar,720,6,dissimilar deviant,deviant,complex,NA,14421.199999809265,forced_short,first half,2,first_deviant,6,8,TRUE,TRUE
SS1627326811148,0,complex_dissimilar,720,7,background,background,complex,NA,2598,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627326811148,0,complex_dissimilar,720,8,dissimilar deviant,deviant,complex,NA,12270.60000038147,forced_short,first half,2,second_deviant,6,8,TRUE,TRUE
SS1627326811148,1,complex_dissimilar,240,1,background,background,complex,NA,3859.5999999046326,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,1,complex_dissimilar,240,2,background,background,complex,NA,27480.400000095367,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,1,complex_dissimilar,240,3,background,background,complex,NA,2005.6999998092651,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,1,complex_dissimilar,240,4,background,background,complex,NA,1481.9000000953674,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,1,complex_dissimilar,240,5,background,background,complex,NA,2027.4000000953674,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,1,complex_dissimilar,240,6,background,background,complex,NA,921.7000002861023,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,2,complex_dissimilar,530,1,background,background,complex,NA,1266.2999997138977,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,2,complex_dissimilar,530,2,background,background,complex,NA,5771.700000286102,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,2,complex_dissimilar,530,3,dissimilar deviant,deviant,complex,NA,2437.5,forced_short,first half,1,first_deviant,3,NA,TRUE,TRUE
SS1627326811148,2,complex_dissimilar,530,4,background,background,complex,NA,3328.9000000953674,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,2,complex_dissimilar,530,5,background,background,complex,NA,1262.5999999046326,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,2,complex_dissimilar,530,6,background,background,complex,NA,1652.3000001907349,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,2,complex_dissimilar,530,7,background,background,complex,NA,1007.8000001907349,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,3,complex_dissimilar,120,1,background,background,complex,NA,941.5,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,3,complex_dissimilar,120,2,background,background,complex,NA,2192.2999997138977,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,3,complex_dissimilar,120,3,dissimilar deviant,deviant,complex,NA,1971.7999997138977,forced_short,first half,1,first_deviant,3,NA,TRUE,TRUE
SS1627326811148,3,complex_dissimilar,120,4,background,background,complex,NA,1681.4000000953674,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,3,complex_dissimilar,120,5,background,background,complex,NA,252.09999990463257,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,3,complex_dissimilar,120,6,background,background,complex,NA,83.10000038146973,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,3,complex_dissimilar,120,7,background,background,complex,NA,830.9000000953674,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,3,complex_dissimilar,120,8,background,background,complex,NA,2871.5,forced_short,first half,1,background,3,NA,TRUE,TRUE
SS1627326811148,4,complex_dissimilar,640,1,background,background,complex,NA,1275.1999998092651,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,4,complex_dissimilar,640,2,background,background,complex,NA,11276.299999713898,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,4,complex_dissimilar,640,3,background,background,complex,NA,742.3000001907349,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,4,complex_dissimilar,640,4,background,background,complex,NA,1146.2999997138977,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,4,complex_dissimilar,640,5,background,background,complex,NA,1243.1000003814697,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,4,complex_dissimilar,640,6,background,background,complex,NA,1346.5999999046326,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,4,complex_dissimilar,640,7,background,background,complex,NA,1045.2000002861023,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326811148,5,complex_dissimilar,680,1,background,background,complex,NA,1071,forced_short,second half,2,background,5,7,TRUE,TRUE
SS1627326811148,5,complex_dissimilar,680,2,background,background,complex,NA,2497.800000190735,forced_short,second half,2,background,5,7,TRUE,TRUE
SS1627326811148,5,complex_dissimilar,680,3,background,background,complex,NA,1572.3000001907349,forced_short,second half,2,background,5,7,TRUE,TRUE
SS1627326811148,5,complex_dissimilar,680,4,background,background,complex,NA,915.1999998092651,forced_short,second half,2,background,5,7,TRUE,TRUE
SS1627326811148,5,complex_dissimilar,680,5,dissimilar deviant,deviant,complex,NA,1304,forced_short,second half,2,first_deviant,5,7,TRUE,TRUE
SS1627326811148,5,complex_dissimilar,680,6,background,background,complex,NA,118.2000002861023,forced_short,second half,2,background,5,7,TRUE,TRUE
SS1627326811148,5,complex_dissimilar,680,7,dissimilar deviant,deviant,complex,NA,100.59999990463257,forced_short,second half,2,second_deviant,5,7,TRUE,TRUE
SS1627326811148,6,complex_dissimilar,260,1,background,background,complex,NA,1615.6000003814697,forced_short,second half,2,background,3,6,TRUE,TRUE
SS1627326811148,6,complex_dissimilar,260,2,background,background,complex,NA,816,forced_short,second half,2,background,3,6,TRUE,TRUE
SS1627326811148,6,complex_dissimilar,260,3,dissimilar deviant,deviant,complex,NA,864.5,forced_short,second half,2,first_deviant,3,6,TRUE,TRUE
SS1627326811148,6,complex_dissimilar,260,4,background,background,complex,NA,349.2000002861023,forced_short,second half,2,background,3,6,TRUE,TRUE
SS1627326811148,6,complex_dissimilar,260,5,background,background,complex,NA,1186.8000001907349,forced_short,second half,2,background,3,6,TRUE,TRUE
SS1627326811148,6,complex_dissimilar,260,6,dissimilar deviant,deviant,complex,NA,2171.4000000953674,forced_short,second half,2,second_deviant,3,6,TRUE,TRUE
SS1627326811148,7,complex_dissimilar,690,1,background,background,complex,NA,744.6999998092651,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326811148,7,complex_dissimilar,690,2,background,background,complex,NA,1678.8000001907349,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326811148,7,complex_dissimilar,690,3,background,background,complex,NA,760.3000001907349,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326811148,7,complex_dissimilar,690,4,background,background,complex,NA,469.19999980926514,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326811148,7,complex_dissimilar,690,5,background,background,complex,NA,583.6999998092651,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326811148,7,complex_dissimilar,690,6,dissimilar deviant,deviant,complex,NA,1332.0999999046326,forced_short,second half,1,first_deviant,6,NA,TRUE,TRUE
SS1627326811148,7,complex_dissimilar,690,7,background,background,complex,NA,444.2000002861023,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326824703,0,complex_dissimilar,430,1,background,background,complex,NA,3333.5,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326824703,0,complex_dissimilar,430,2,dissimilar deviant,deviant,complex,NA,13569.700000047684,forced_short,first half,1,first_deviant,2,NA,TRUE,TRUE
SS1627326824703,0,complex_dissimilar,430,3,background,background,complex,NA,9199.700000047684,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326824703,0,complex_dissimilar,430,4,background,background,complex,NA,10279.800000071526,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326824703,0,complex_dissimilar,430,5,background,background,complex,NA,5173.100000023842,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326824703,0,complex_dissimilar,430,6,background,background,complex,NA,7840.399999976158,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326824703,0,complex_dissimilar,430,7,background,background,complex,NA,8291.5,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326824703,1,complex_dissimilar,740,1,background,background,complex,NA,3845.8000000715256,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627326824703,1,complex_dissimilar,740,2,dissimilar deviant,deviant,complex,NA,4745.700000047684,forced_short,first half,2,first_deviant,2,4,TRUE,TRUE
SS1627326824703,1,complex_dissimilar,740,3,background,background,complex,NA,4346.600000023842,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627326824703,1,complex_dissimilar,740,4,dissimilar deviant,deviant,complex,NA,3300.399999976158,forced_short,first half,2,second_deviant,2,4,TRUE,TRUE
SS1627326824703,1,complex_dissimilar,740,5,background,background,complex,NA,3342,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627326824703,1,complex_dissimilar,740,6,background,background,complex,NA,2997.9000000953674,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627326824703,1,complex_dissimilar,740,7,background,background,complex,NA,1570,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627326824703,2,complex_dissimilar,640,1,background,background,complex,NA,1595.5999999046326,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,2,complex_dissimilar,640,2,background,background,complex,NA,1715.1000000238419,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,2,complex_dissimilar,640,3,background,background,complex,NA,218.19999992847443,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,2,complex_dissimilar,640,4,background,background,complex,NA,176.10000002384186,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,2,complex_dissimilar,640,5,background,background,complex,NA,488.2000000476837,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,2,complex_dissimilar,640,6,background,background,complex,NA,850,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,2,complex_dissimilar,640,7,background,background,complex,NA,197.80000007152557,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,3,complex_dissimilar,380,1,background,background,complex,NA,1758.5,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627326824703,3,complex_dissimilar,380,2,background,background,complex,NA,2157.7999999523163,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627326824703,3,complex_dissimilar,380,3,background,background,complex,NA,1112.0999999046326,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627326824703,3,complex_dissimilar,380,4,background,background,complex,NA,99.39999997615814,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627326824703,3,complex_dissimilar,380,5,background,background,complex,NA,1323.6999999284744,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627326824703,3,complex_dissimilar,380,6,dissimilar deviant,deviant,complex,NA,1375.1999999284744,forced_short,first half,2,first_deviant,6,7,TRUE,TRUE
SS1627326824703,3,complex_dissimilar,380,7,dissimilar deviant,deviant,complex,NA,153.70000004768372,forced_short,first half,2,second_deviant,6,7,TRUE,TRUE
SS1627326824703,4,complex_dissimilar,890,1,background,background,complex,NA,10068.5,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326824703,4,complex_dissimilar,890,2,background,background,complex,NA,4804.399999976158,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326824703,4,complex_dissimilar,890,3,background,background,complex,NA,665.7999999523163,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326824703,4,complex_dissimilar,890,4,dissimilar deviant,deviant,complex,NA,910.5,forced_short,second half,2,first_deviant,4,8,TRUE,TRUE
SS1627326824703,4,complex_dissimilar,890,5,background,background,complex,NA,120.70000004768372,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326824703,4,complex_dissimilar,890,6,background,background,complex,NA,63.39999997615814,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326824703,4,complex_dissimilar,890,7,background,background,complex,NA,88.10000002384186,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326824703,4,complex_dissimilar,890,8,dissimilar deviant,deviant,complex,NA,695.5999999046326,forced_short,second half,2,second_deviant,4,8,TRUE,TRUE
SS1627326824703,5,complex_dissimilar,100,1,background,background,complex,NA,1765.1000000238419,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,5,complex_dissimilar,100,2,background,background,complex,NA,660.0999999046326,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,5,complex_dissimilar,100,4,background,background,complex,NA,4479.699999928474,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,5,complex_dissimilar,100,5,background,background,complex,NA,592.3000000715256,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,5,complex_dissimilar,100,6,background,background,complex,NA,665.8999999761581,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,6,complex_dissimilar,700,1,background,background,complex,NA,3081.7999999523163,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,6,complex_dissimilar,700,2,background,background,complex,NA,2513.2000000476837,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,6,complex_dissimilar,700,3,background,background,complex,NA,80.5,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,6,complex_dissimilar,700,4,background,background,complex,NA,770,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,6,complex_dissimilar,700,5,background,background,complex,NA,872.7000000476837,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,6,complex_dissimilar,700,6,background,background,complex,NA,1035.6000000238419,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,7,complex_dissimilar,860,1,background,background,complex,NA,2226.100000023842,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,7,complex_dissimilar,860,2,background,background,complex,NA,563.6999999284744,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,7,complex_dissimilar,860,3,background,background,complex,NA,3165.1999999284744,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,7,complex_dissimilar,860,4,background,background,complex,NA,941.7999999523163,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,7,complex_dissimilar,860,6,background,background,complex,NA,465.2000000476837,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326824703,7,complex_dissimilar,860,7,background,background,complex,NA,48.300000071525574,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,0,complex_dissimilar,290,1,background,background,complex,NA,4497.999999999985,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,0,complex_dissimilar,290,2,background,background,complex,NA,7182,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,0,complex_dissimilar,290,3,background,background,complex,NA,6121,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,0,complex_dissimilar,290,4,background,background,complex,NA,6753,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,0,complex_dissimilar,290,5,background,background,complex,NA,6199.000000000029,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,0,complex_dissimilar,290,6,background,background,complex,NA,6970,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,1,complex_dissimilar,910,1,background,background,complex,NA,2952,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326834124,1,complex_dissimilar,910,2,dissimilar deviant,deviant,complex,NA,3869,forced_short,first half,1,first_deviant,2,NA,TRUE,TRUE
SS1627326834124,1,complex_dissimilar,910,3,background,background,complex,NA,5446,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326834124,1,complex_dissimilar,910,4,background,background,complex,NA,3376,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326834124,1,complex_dissimilar,910,5,background,background,complex,NA,2914,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326834124,1,complex_dissimilar,910,6,background,background,complex,NA,3527,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326834124,2,complex_dissimilar,510,1,background,background,complex,NA,2400.999999999971,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,2,complex_dissimilar,510,2,background,background,complex,NA,3439,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,2,complex_dissimilar,510,3,background,background,complex,NA,3799.999999999971,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,2,complex_dissimilar,510,4,background,background,complex,NA,7276,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,2,complex_dissimilar,510,5,background,background,complex,NA,4517,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,2,complex_dissimilar,510,6,background,background,complex,NA,3595,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,2,complex_dissimilar,510,7,background,background,complex,NA,621.9999999999709,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,3,complex_dissimilar,100,1,background,background,complex,NA,2194,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627326834124,3,complex_dissimilar,100,2,background,background,complex,NA,2514.000000000029,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627326834124,3,complex_dissimilar,100,3,background,background,complex,NA,2400,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627326834124,3,complex_dissimilar,100,4,background,background,complex,NA,2879,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627326834124,3,complex_dissimilar,100,5,dissimilar deviant,deviant,complex,NA,3560,forced_short,first half,1,first_deviant,5,NA,TRUE,TRUE
SS1627326834124,3,complex_dissimilar,100,6,background,background,complex,NA,3163,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627326834124,3,complex_dissimilar,100,7,background,background,complex,NA,2662,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627326834124,3,complex_dissimilar,100,8,background,background,complex,NA,2541,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627326834124,4,complex_dissimilar,420,1,background,background,complex,NA,2535,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326834124,4,complex_dissimilar,420,2,dissimilar deviant,deviant,complex,NA,4079.999999999942,forced_short,second half,2,first_deviant,2,8,TRUE,TRUE
SS1627326834124,4,complex_dissimilar,420,3,background,background,complex,NA,2884,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326834124,4,complex_dissimilar,420,4,background,background,complex,NA,2497,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326834124,4,complex_dissimilar,420,5,background,background,complex,NA,4303,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326834124,4,complex_dissimilar,420,6,background,background,complex,NA,1578,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326834124,4,complex_dissimilar,420,7,background,background,complex,NA,951,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326834124,4,complex_dissimilar,420,8,dissimilar deviant,deviant,complex,NA,2798.999999999942,forced_short,second half,2,second_deviant,2,8,TRUE,TRUE
SS1627326834124,5,complex_dissimilar,990,1,background,background,complex,NA,2956,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326834124,5,complex_dissimilar,990,2,background,background,complex,NA,2994.999999999942,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326834124,5,complex_dissimilar,990,3,background,background,complex,NA,2505,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326834124,5,complex_dissimilar,990,4,dissimilar deviant,deviant,complex,NA,8685,forced_short,second half,1,first_deviant,4,NA,TRUE,TRUE
SS1627326834124,5,complex_dissimilar,990,5,background,background,complex,NA,1644,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326834124,5,complex_dissimilar,990,6,background,background,complex,NA,2700,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326834124,5,complex_dissimilar,990,7,background,background,complex,NA,2480.000000000058,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326834124,5,complex_dissimilar,990,8,background,background,complex,NA,919.9999999999418,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326834124,6,complex_dissimilar,560,1,background,background,complex,NA,2423.999999999942,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326834124,6,complex_dissimilar,560,2,background,background,complex,NA,3701,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326834124,6,complex_dissimilar,560,3,background,background,complex,NA,3313.999999999942,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326834124,6,complex_dissimilar,560,4,dissimilar deviant,deviant,complex,NA,5299,forced_short,second half,2,first_deviant,4,8,TRUE,TRUE
SS1627326834124,6,complex_dissimilar,560,5,background,background,complex,NA,2737,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326834124,6,complex_dissimilar,560,6,background,background,complex,NA,1891.0000000000582,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326834124,6,complex_dissimilar,560,7,background,background,complex,NA,1805,forced_short,second half,2,background,4,8,TRUE,TRUE
SS1627326834124,6,complex_dissimilar,560,8,dissimilar deviant,deviant,complex,NA,2107,forced_short,second half,2,second_deviant,4,8,TRUE,TRUE
SS1627326834124,7,complex_dissimilar,610,1,background,background,complex,NA,1775,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,7,complex_dissimilar,610,2,background,background,complex,NA,2996,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,7,complex_dissimilar,610,3,background,background,complex,NA,3977,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,7,complex_dissimilar,610,4,background,background,complex,NA,4354,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,7,complex_dissimilar,610,5,background,background,complex,NA,1852,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,7,complex_dissimilar,610,6,background,background,complex,NA,1929,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326834124,7,complex_dissimilar,610,7,background,background,complex,NA,1857,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,0,complex_dissimilar,250,1,background,background,complex,NA,3085.7999999821186,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,0,complex_dissimilar,250,2,background,background,complex,NA,6623.199999988079,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,0,complex_dissimilar,250,3,background,background,complex,NA,5230.5999999940395,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,0,complex_dissimilar,250,4,background,background,complex,NA,4232.5,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,0,complex_dissimilar,250,5,background,background,complex,NA,3958.800000011921,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,0,complex_dissimilar,250,6,background,background,complex,NA,3401.899999976158,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,0,complex_dissimilar,250,7,background,background,complex,NA,2168.4000000059605,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,0,complex_dissimilar,250,8,background,background,complex,NA,2668.800000011921,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,1,complex_dissimilar,220,1,background,background,complex,NA,2263,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,1,complex_dissimilar,220,2,background,background,complex,NA,5984.800000011921,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,1,complex_dissimilar,220,3,background,background,complex,NA,2702.7000000178814,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,1,complex_dissimilar,220,4,background,background,complex,NA,2529.800000011921,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326847885,1,complex_dissimilar,220,5,background,background,complex,NA,3648.300000011921,forced_short,first half,0,background,NA,NA,TRUE,TRUE
