subject,trial_looking_time,block_number,block_type,stim_type_selected
SS1613102297354,1542.8199999994831,9,simple_similar,deviant
SS1613102297354,1968.4849999946891,10,simple_dissimilar,background
SS1613102297354,1336.3599999982398,11,complex_dissimilar,deviant
SS1613102297354,1287.135000003036,12,complex_similar,background
SS1613102297354,1174.2249999996275,13,simple_similar,deviant
SS1613102297354,2109.4550000022864,14,simple_similar,background
SS1613102297354,1200.1950000020443,15,complex_similar,deviant
SS1613102297354,1092.9650000005495,16,simple_similar,background
SS1613102297354,1199.5950000026496,17,simple_dissimilar,novel
SS1613102297354,1191.9300000051735,18,complex_dissimilar,deviant
SS1613102297354,2738.2649999971036,19,simple_similar,background
SS1613102370946,806.52500000433065,0,complex_dissimilar,background
SS1613102370946,943.3099999994738,1,complex_dissimilar,deviant
SS1613102370946,973.8699999987148,2,complex_dissimilar,background
SS1613102370946,2110.1650000025984,3,complex_dissimilar,background
SS1613102370946,880.9149999986403,4,complex_similar,background
SS1613102370946,1125.6799999944633,5,complex_dissimilar,novel
SS1613102370946,2460.0299999990966,6,complex_similar,background
SS1613102370946,881.9000000046799,7,simple_similar,background
SS1613102370946,871.7949999962002,8,complex_similar,background
SS1613102370946,1884.934999991674,9,simple_similar,background
SS1613102370946,1472.7450000034878,10,simple_similar,background
SS1613102370946,1030.6400000088615,11,simple_similar,background
SS1613102370946,1606.8900000071153,12,simple_similar,background
SS1613102370946,1122.3049999942305,13,complex_similar,background
SS1613102370946,3498.275000002468,14,simple_dissimilar,background
SS1613102370946,2734.8400000017136,15,complex_similar,background
SS1613102370946,3007.459999990533,16,simple_dissimilar,background
SS1613102370946,2625.1000000018394,17,simple_dissimilar,background
SS1613102370946,1777.3700000077952,18,simple_dissimilar,background
SS1613102370946,1532.6500000053784,19,simple_dissimilar,novel
SS1613102579384,967.015000000014,0,complex_similar,novel
SS1613102579384,1274.3499999999476,1,complex_dissimilar,novel
SS1613102579384,1181.6050000000396,2,simple_dissimilar,background
SS1613102579384,2498.9999999996508,3,complex_dissimilar,novel
SS1613102579384,4331.8299999999,4,simple_similar,deviant
SS1613102579384,829.6149999999325,5,simple_dissimilar,deviant
SS1613102579384,823.4949999998789,6,complex_similar,deviant
SS1613102579384,2555.68499999959,7,complex_similar,deviant
SS1613102579384,1099.0749999998952,8,simple_dissimilar,novel
SS1613102579384,972.6599999997416,9,complex_dissimilar,background
SS1613102579384,907.4600000001956,10,complex_similar,deviant
SS1613102579384,913.6449999999022,11,simple_similar,background
SS1613102579384,2181.7850000000326,12,simple_similar,deviant
SS1613102579384,853.8299999997253,13,simple_similar,novel
SS1613102579384,951.039999999688,14,simple_similar,novel
SS1613102579384,858.785000000149,15,complex_similar,novel
SS1613102579384,873.9549999998417,16,complex_dissimilar,background
SS1613102579384,1996.5200000004843,17,simple_dissimilar,novel
SS1613102579384,2263.134999999893,18,complex_dissimilar,novel
SS1613102579384,1556.3600000003353,19,simple_dissimilar,novel
SS1613102592702,3555.249999998341,0,simple_similar,novel
SS1613102592702,4376.754999998229,1,complex_dissimilar,novel
SS1613102592702,3595.7399999977497,2,simple_dissimilar,novel
SS1613102592702,2978.2399999974587,3,simple_dissimilar,novel
SS1613102592702,2071.404999999504,4,simple_dissimilar,deviant
SS1613102592702,2606.700000001001,5,complex_dissimilar,novel
SS1613102592702,2968.065000001632,6,complex_similar,novel
SS1613102592702,3137.344999999914,7,complex_similar,novel
SS1613102592702,3960.5749999980326,8,complex_similar,novel
SS1613102592702,2814.0649999994203,9,simple_dissimilar,novel
SS1613102592702,2871.2099999982747,10,simple_similar,novel
SS1613102592702,1752.5500000017928,11,simple_similar,novel
SS1613102592702,2465.044999997888,12,simple_similar,novel
SS1613102592702,1910.4750000013737,13,simple_similar,novel
SS1613102592702,1724.7150000010151,14,complex_dissimilar,novel
SS1613102592702,1540.1400000017602,15,complex_dissimilar,novel
SS1613102592702,1735.120000001858,16,complex_similar,deviant
SS1613102592702,1623.8600000003353,17,complex_dissimilar,novel
SS1613102592702,1382.4299999985378,18,simple_dissimilar,novel
SS1613102592702,1530.3699999974342,19,complex_similar,novel
SS1613102914792,3108.9999998919666,0,simple_dissimilar,novel
SS1613102914792,1582.999999821186,1,simple_dissimilar,novel
SS1613102914792,1886.9999998249114,2,complex_similar,background
SS1613102914792,2566.0000000614673,3,complex_similar,deviant
SS1613102914792,1438.0000000353903,4,complex_dissimilar,novel
SS1613102914792,5213.000000175089,5,simple_similar,background
SS1613102914792,1204.0000000968575,6,simple_similar,background
SS1613102914792,1788.999999826774,7,simple_similar,novel
SS1613102914792,1750.0000001862645,8,complex_similar,deviant
SS1613102914792,1549.0000000689179,9,simple_similar,novel
SS1613102914792,939.9999998975545,10,complex_dissimilar,novel
SS1613102914792,1050,11,simple_dissimilar,novel
SS1613102914792,1942.9999999236315,12,simple_similar,novel
SS1613102914792,2259.000000031665,13,complex_similar,novel
SS1613102914792,1461.0000000800937,14,simple_dissimilar,novel
SS1613102914792,1786.0000000335276,15,simple_dissimilar,novel
SS1613102914792,2195.0000000186265,16,complex_dissimilar,novel
SS1613102914792,1874.0000000223517,17,complex_similar,novel
SS1613102914792,2327.999999932945,18,complex_dissimilar,novel
SS1613102914792,1874.0000000223517,19,complex_dissimilar,novel
SS1613103369725,1521.7249999812339,0,complex_dissimilar,background
SS1613103369725,1361.695000011241,1,simple_dissimilar,background
SS1613103369725,1241.0849999985658,2,complex_dissimilar,background
SS1613103369725,1368.8999999838416,3,simple_similar,deviant
SS1613103369725,920.2699999848846,4,simple_similar,background
SS1613103369725,1193.6399999947753,5,complex_similar,background
SS1613103369725,1828.8799999980256,6,simple_dissimilar,background
SS1613103369725,1472.0149999891873,7,simple_dissimilar,novel
SS1613103369725,1302.474999986589,8,complex_similar,background
SS1613103369725,1867.559999995865,9,complex_dissimilar,deviant
SS1613103369725,2679.38500000746,10,complex_dissimilar,deviant
SS1613103369725,1058.3699999959208,11,complex_dissimilar,deviant
SS1613103369725,1165.1450000179466,12,complex_similar,deviant
SS1613103369725,883.5549999901559,13,simple_dissimilar,background
SS1613103369725,2451.834999996936,14,simple_similar,deviant
SS1613103369725,1094.4150000112131,15,complex_similar,deviant
SS1613103369725,1139.994999987539,16,simple_similar,deviant
SS1613103369725,1235.559999983525,17,simple_similar,deviant
SS1613103369725,1098.6699999892153,18,simple_dissimilar,novel
SS1613103369725,1122.06999999471,19,complex_similar,novel
SS1613103914050,1415.9999999945285,0,simple_similar,background
SS1613103914050,1881.000000005588,1,complex_dissimilar,background
SS1613103914050,1025.9999999951106,2,complex_dissimilar,background
SS1613103914050,1010.9999999956926,3,simple_dissimilar,background
SS1613103914050,1507.9999999987194,4,complex_dissimilar,background
SS1613103914050,1021.9999999942956,5,simple_dissimilar,background
SS1613103914050,1547.0000000030268,6,simple_similar,background
SS1613103914050,3130.999999991036,7,complex_similar,background
SS1613103914050,1465.000000008149,8,complex_similar,background
SS1613103914050,882.9999999987194,9,complex_similar,background
SS1613103914050,1882.9999999987194,10,complex_dissimilar,background
SS1613103914050,1557.00000001234,11,simple_similar,background
SS1613103914050,1242.9999999993015,12,simple_dissimilar,deviant
SS1613103914050,5513.000000003376,13,simple_dissimilar,background
SS1613103914050,958.9999999996508,14,simple_similar,background
SS1613103914050,4393.000000008033,15,complex_similar,background
SS1613103914050,1483.99999999383,16,simple_similar,background
SS1613103914050,1359.000000008382,17,complex_similar,background
SS1613103914050,2340.999999997439,18,complex_dissimilar,deviant
SS1613103914050,1298.9999999961583,19,simple_dissimilar,deviant
SS1613106647839,2787.999999895692,0,simple_similar,deviant
SS1613106647839,870.9999999962747,1,simple_dissimilar,novel
SS1613106647839,884.9999999627471,2,simple_similar,novel
SS1613106647839,1516.9999999459833,3,simple_dissimilar,novel
SS1613106647839,1254.0000001434237,4,complex_similar,novel
SS1613106647839,1684.000000078231,5,complex_similar,deviant
SS1613106647839,1522.0000000670552,6,complex_dissimilar,novel
SS1613106647839,1563.0000000353903,7,complex_dissimilar,novel
SS1613106647839,1262.9999999888241,8,simple_similar,deviant
SS1613106647839,2597.999999951571,9,complex_similar,novel
SS1613106647839,8410.999999800697,10,simple_dissimilar,background
SS1613106647839,1543.999999947846,11,simple_dissimilar,background
SS1613106647839,2064.9999998975545,12,complex_dissimilar,deviant
SS1613106647839,1897.0000000670552,13,complex_dissimilar,background
SS1613106647839,1641.9999999459833,14,simple_similar,novel
SS1613106647839,1583.0000000540167,15,complex_similar,deviant
SS1613106647839,1679.9999998882413,16,complex_dissimilar,deviant
SS1613106647839,1401.9999999552965,17,simple_similar,deviant
SS1613106647839,1534.9999998696148,18,complex_similar,novel
SS1613106647839,1658.0000000074506,19,simple_dissimilar,deviant
SS1613123127108,3664.999999990687,0,complex_dissimilar,novel
SS1613123127108,3791.000000038184,1,simple_dissimilar,novel
SS1613123127108,3598.9999999990687,2,simple_similar,novel
SS1613123127108,1910.9999999171123,3,simple_dissimilar,deviant
SS1613123127108,4962.000000011176,4,simple_similar,novel
SS1613123127108,1693.999999971129,5,complex_similar,background
SS1613123127108,2641.000000014901,6,simple_dissimilar,novel
SS1613123127108,1614.9999999441206,7,simple_dissimilar,background
SS1613123127108,1368.9999999012798,8,complex_dissimilar,novel
SS1613123127108,1680.0000000046566,9,simple_similar,deviant
SS1613123127108,1385720.000000042,10,complex_similar,deviant
SS1613123127108,4842.0000000158325,11,complex_dissimilar,background
SS1613123127108,1275.0000000931323,12,complex_similar,novel
SS1613123127108,1879.9999999580905,13,complex_dissimilar,background
SS1613123127108,1325.9999999543652,14,complex_similar,deviant
SS1613123127108,1296.999999973923,15,complex_similar,background
SS1613123127108,928.000000026077,16,simple_dissimilar,novel
SS1613123127108,2264.0000000363216,17,complex_dissimilar,background
SS1613123127108,4435.000000009313,18,simple_similar,deviant
SS1613123127108,4112.999999965541,19,simple_similar,novel
SS1613138178446,2356.1349999989034,0,simple_dissimilar,novel
SS1613138178446,2764.770000002318,1,simple_dissimilar,novel
SS1613138178446,3155.1100000004226,2,complex_dissimilar,deviant
SS1613138178446,5578.650000000198,3,complex_dissimilar,novel
SS1613138178446,2891.3499999987835,4,complex_similar,novel
SS1613138178446,4659.01499999818,5,simple_similar,novel
SS1613138178446,4425.980000000738,6,complex_dissimilar,novel
SS1613138178446,4523.900000000838,7,complex_similar,novel
SS1613138178446,2154.880000002566,8,complex_similar,novel
SS1613138178446,1835.0199999993201,9,simple_similar,novel
SS1613138178446,2694.3949999993783,10,complex_similar,novel
SS1613138178446,3961.915000000561,11,complex_dissimilar,novel
SS1613138178446,2882.620000001043,12,complex_dissimilar,background
SS1613138178446,1786.0800000024028,13,simple_dissimilar,novel
SS1613138178446,2559.6599999996834,14,simple_similar,novel
SS1613138178446,4283.5300000013085,15,simple_dissimilar,background
SS1613138178446,1118.810000000638,16,complex_similar,deviant
SS1613138178446,1105.1199999973178,17,simple_similar,background
SS1613138178446,2045.4849999995204,18,simple_dissimilar,novel
SS1613138178446,964.3850000000093,19,simple_similar,deviant
SS1613138191364,2907,0,complex_dissimilar,background
SS1613138191364,6790,1,simple_dissimilar,novel
SS1613138191364,2469,2,simple_dissimilar,deviant
SS1613138191364,5370,3,complex_similar,novel
SS1613138191364,6878,4,simple_dissimilar,novel
SS1613138191364,5278,5,complex_similar,novel
SS1613138191364,4513,6,simple_dissimilar,novel
SS1613138191364,3148,7,simple_similar,novel
SS1613138191364,5454,8,complex_similar,novel
SS1613138191364,4820,9,complex_similar,novel
SS1613138191364,4396,10,simple_dissimilar,novel
SS1613138191364,4417,11,complex_similar,novel
SS1613138191364,5455,12,simple_similar,novel
SS1613138191364,2103,13,complex_dissimilar,deviant
SS1613138191364,3370,14,complex_dissimilar,novel
SS1613138191364,3412,15,simple_similar,novel
SS1613138191364,2505,16,complex_dissimilar,novel
SS1613138191364,1498,17,simple_similar,deviant
SS1613138191364,3917,18,complex_dissimilar,novel
SS1613138191364,1371,19,simple_similar,deviant
SS1613138226890,2911.91499999995,0,simple_dissimilar,novel
SS1613138226890,2083.2849999999744,1,complex_similar,novel
SS1613138226890,3000.2000000000116,2,simple_dissimilar,novel
SS1613138226890,2223.8700000001118,3,simple_similar,deviant
SS1613138226890,913.7599999999511,4,complex_similar,deviant
SS1613138226890,2335.6149999999907,5,simple_similar,novel
SS1613138226890,1910.625,6,simple_similar,deviant
SS1613138226890,1982.234999999986,7,complex_dissimilar,deviant
SS1613138226890,1921.0249999999069,8,complex_similar,novel
SS1613138226890,2239.2550000000047,9,complex_similar,novel
SS1613138226890,3002.929999999935,10,simple_dissimilar,background
SS1613138226890,1233.4249999999302,11,complex_similar,deviant
SS1613138226890,1291.0900000000256,12,complex_dissimilar,novel
SS1613138226890,1827.934999999823,13,simple_similar,deviant
SS1613138226890,1324.6949999998324,14,simple_dissimilar,novel
SS1613138226890,1195.1449999999022,15,simple_dissimilar,novel
SS1613138226890,1791.0749999999534,16,complex_dissimilar,novel
SS1613138226890,1131.669999999809,17,complex_dissimilar,novel
SS1613138226890,1537.1299999998882,18,simple_similar,novel
SS1613138226890,1845.7800000001444,19,complex_dissimilar,deviant
SS1613138250876,912.7999999735039,0,simple_similar,background
SS1613138250876,2047.769999987213,1,simple_similar,deviant
SS1613138250876,1147.940000006929,2,simple_dissimilar,background
SS1613138250876,1097.355000016978,3,complex_similar,background
SS1613138250876,2306.2399999878835,4,simple_similar,deviant
SS1613138250876,1311.6549999802373,5,complex_similar,deviant
SS1613138250876,952.1949999732897,6,simple_dissimilar,deviant
SS1613138250876,1038.8649999920744,7,complex_similar,deviant
SS1613138250876,1124.0050000022165,8,complex_dissimilar,novel
SS1613138250876,1763.900000002468,9,complex_dissimilar,novel
SS1613138250876,806.7399999825284,10,simple_dissimilar,background
SS1613138250876,1058.7749999947846,11,complex_dissimilar,background
SS1613138250876,1353.1450000125915,12,complex_similar,background
SS1613138250876,5574.855000025127,13,simple_dissimilar,background
SS1613138250876,3605.6700000015553,14,simple_similar,deviant
SS1613138250876,1477.1650000009686,15,simple_similar,deviant
SS1613138250876,832.3799999896437,16,complex_dissimilar,background
SS1613138250876,836.3799999759067,17,simple_dissimilar,novel
SS1613138250876,919.234999991022,18,complex_dissimilar,deviant
SS1613138250876,1546.8250000092667,19,complex_similar,novel
SS1613138251747,2008.4850000101142,0,simple_dissimilar,background
SS1613138251747,1969.869999983348,1,complex_similar,novel
SS1613138251747,2936.3600000040606,2,simple_similar,background
SS1613138251747,2101.9399999757297,3,complex_dissimilar,deviant
SS1613138251747,1516.794999956619,4,complex_similar,deviant
SS1613138251747,948.2200000318699,5,simple_similar,background
SS1613138251747,922.6199999800883,6,complex_similar,background
SS1613138251747,875.574999966193,7,simple_dissimilar,deviant
SS1613138251747,1042.6599999889731,8,complex_dissimilar,background
SS1613138251747,923.0349999968894,9,complex_similar,novel
SS1613138251747,1005.8599999872968,10,simple_dissimilar,background
SS1613138251747,1098.8699999987148,11,simple_similar,deviant
SS1613138251747,984.9550000042655,12,complex_dissimilar,deviant
SS1613138251747,1138.2500000298023,13,complex_dissimilar,deviant
SS1613138251747,976.4100000145845,14,complex_dissimilar,deviant
SS1613138251747,901.4450000366196,15,simple_dissimilar,deviant
SS1613138251747,924.4249999872409,16,simple_similar,deviant
SS1613138251747,1112.244999979157,17,simple_dissimilar,background
SS1613138251747,984.7399999969639,18,simple_similar,novel
SS1613138251747,854.9200000241399,19,complex_similar,background
SS1613138285464,2054.740000003949,0,simple_dissimilar,background
SS1613138285464,830.3300000086892,1,complex_similar,deviant
SS1613138285464,1408.1150000100024,2,simple_dissimilar,background
SS1613138285464,3090.240000002086,3,simple_similar,background
SS1613138285464,1933.9199999929406,4,complex_dissimilar,novel
SS1613138285464,1369.9400000012247,5,simple_similar,background
SS1613138285464,1296.3199999911012,6,complex_dissimilar,deviant
SS1613138285464,1179.6500000025844,7,simple_dissimilar,deviant
SS1613138285464,1196.5000000025611,8,complex_dissimilar,background
SS1613138285464,1400.544999993872,9,simple_dissimilar,deviant
SS1613138285464,1155.5300000007264,10,complex_dissimilar,deviant
SS1613138285464,1345.5150000052527,11,complex_similar,background
SS1613138285464,1304.9850000068545,12,complex_similar,novel
SS1613138285464,1133.7549999996554,13,simple_similar,novel
SS1613138285464,1388.5200000047917,14,complex_similar,background
SS1613138285464,1249.7299999929965,15,simple_dissimilar,novel
SS1613138285464,1008.7800000008428,16,simple_similar,background
SS1613138285464,1011.1000000004424,17,complex_dissimilar,background
SS1613138285464,2970.2150000055553,18,complex_similar,background
SS1613138285464,970.3249999991385,19,simple_similar,background
SS1613138288040,854.7499999956926,0,simple_similar,background
SS1613138288040,884.46999998705,1,simple_similar,novel
SS1613138288040,5313.684999998077,2,complex_similar,novel
SS1613138288040,3443.0099999997765,3,simple_dissimilar,novel
SS1613138288040,3429.9849999923026,4,simple_dissimilar,novel
SS1613138288040,5211.785000003874,5,simple_dissimilar,novel
SS1613138288040,4181.955000004382,6,complex_similar,novel
SS1613138288040,4697.944999989704,7,simple_similar,novel
SS1613138288040,4033.4550000086892,8,complex_dissimilar,novel
SS1613138288040,967.9350000049453,9,complex_dissimilar,deviant
SS1613138288040,3895.9100000036415,10,complex_similar,deviant
SS1613138288040,9548.270000010962,11,simple_similar,novel
SS1613138288040,5838.549999997485,12,complex_dissimilar,background
SS1613138288040,2119.134999997914,13,complex_similar,deviant
SS1613138288040,8064.735000004293,14,complex_similar,novel
SS1613138288040,2942.3199999990175,15,complex_dissimilar,deviant
SS1613138288040,1464.569999993546,16,simple_dissimilar,deviant
SS1613138288040,854.1799999919022,17,simple_similar,novel
SS1613138288040,1185.1849999919068,18,simple_dissimilar,novel
SS1613138288040,1339.5550000102958,19,complex_dissimilar,novel
SS1613138315558,856.7549999977928,0,simple_similar,deviant
SS1613138315558,818.0700000200886,1,simple_dissimilar,deviant
SS1613138315558,883.230000018375,2,simple_similar,background
SS1613138315558,940.8799999917392,3,complex_dissimilar,deviant
SS1613138315558,826.8449999857694,4,simple_dissimilar,deviant
SS1613138315558,1005.3000000014435,5,simple_dissimilar,background
SS1613138315558,917.4250000040047,6,complex_similar,novel
SS1613138315558,914.9549999972805,7,complex_similar,novel
SS1613138315558,858.7999999988824,8,complex_dissimilar,novel
SS1613138315558,899.6049999957904,9,simple_dissimilar,background
SS1613138315558,999.0800000203308,10,simple_dissimilar,deviant
SS1613138315558,1019.7750000050291,11,complex_dissimilar,novel
SS1613138315558,902.0399999979418,12,complex_similar,deviant
SS1613138315558,872.7649999898858,13,complex_similar,novel
SS1613138315558,976.4499999990221,14,simple_similar,novel
SS1613138315558,1039.739999989979,15,simple_similar,novel
SS1613138315558,934.9300000001676,16,complex_similar,background
SS1613138315558,928.6550000077114,17,simple_similar,background
SS1613138315558,933.5850000032224,18,complex_dissimilar,novel
SS1613138315558,896.350000007078,19,complex_dissimilar,novel
SS1613138350062,2538.2249999791384,0,simple_dissimilar,novel
SS1613138350062,4268.29499991145,1,complex_similar,novel
SS1613138350062,2463.7649999465793,2,simple_similar,novel
SS1613138350062,7838.350000046194,3,simple_dissimilar,novel
SS1613138350062,3069.3900000303984,4,simple_similar,novel
SS1613138350062,3713.1199999246746,5,simple_similar,novel
SS1613138350062,2428.110000048764,6,complex_similar,novel
SS1613138350062,2550.6399999838322,7,complex_dissimilar,novel
SS1613138350062,2436.4949999842793,8,complex_dissimilar,deviant
SS1613138350062,2104.2650000425056,9,complex_similar,deviant
SS1613138350062,2904.5650000451133,10,simple_similar,novel
SS1613138350062,2323.0049999663606,11,complex_dissimilar,novel
SS1613138350062,2920.7649999996647,12,simple_dissimilar,novel
SS1613138350062,2860.8899999642745,13,complex_similar,novel
SS1613138350062,2887.6050000078976,14,simple_similar,novel
SS1613138350062,3188.0300000309944,15,complex_dissimilar,deviant
SS1613138350062,4653.2999999588355,16,complex_similar,novel
SS1613138350062,2747.1700000576675,17,simple_dissimilar,novel
SS1613138350062,3016.6549999965355,18,simple_dissimilar,novel
SS1613138350062,15840.099999983795,19,complex_dissimilar,novel
SS1613138352403,21214.279999997234,0,simple_dissimilar,novel
SS1613138352403,10296.249999996508,1,simple_similar,novel
SS1613138352403,8322.23000000231,2,simple_similar,novel
SS1613138352403,11829.03000000515,3,complex_similar,novel
SS1613138352403,16171.764999988955,4,simple_dissimilar,novel
SS1613138352403,6317.580000014277,5,complex_dissimilar,novel
SS1613138352403,7590.109999972628,6,complex_similar,novel
SS1613138352403,5610.9349999867845,7,simple_similar,novel
SS1613138352403,7446.165000012843,8,complex_dissimilar,novel
SS1613138352403,7353.540000022622,9,simple_dissimilar,novel
SS1613138352403,8561.804999987362,10,complex_similar,novel
SS1613138352403,6369.205000007059,11,simple_dissimilar,novel
SS1613138352403,6203.974999993807,12,simple_similar,novel
SS1613138352403,6947.994999977527,13,complex_dissimilar,novel
SS1613138352403,4939.634999999544,14,simple_similar,novel
SS1613138352403,4683.360000007087,15,complex_similar,novel
SS1613138352403,5377.2500000020955,16,simple_dissimilar,novel
SS1613138352403,6444.204999989597,17,complex_similar,novel
SS1613138352403,5524.85999998753,18,complex_dissimilar,novel
SS1613138352403,5776.194999995641,19,complex_dissimilar,novel
SS1613138354695,3945,0,simple_dissimilar,novel
SS1613138354695,2924,1,complex_dissimilar,deviant
SS1613138354695,3013,2,simple_similar,novel
SS1613138354695,1954,3,simple_similar,novel
SS1613138354695,2338,4,simple_similar,novel
SS1613138354695,2619,5,complex_dissimilar,deviant
SS1613138354695,2959,6,simple_dissimilar,novel
SS1613138354695,4859,7,complex_dissimilar,novel
SS1613138354695,3107,8,simple_similar,novel
SS1613138354695,2878,9,simple_dissimilar,novel
SS1613138354695,2041,10,simple_dissimilar,deviant
SS1613138354695,2476,11,complex_similar,novel
SS1613138354695,2592,12,complex_dissimilar,novel
SS1613138354695,3051,13,complex_similar,novel
SS1613138354695,2085,14,simple_similar,deviant
SS1613138354695,2438,15,complex_similar,novel
SS1613138354695,2486,16,simple_dissimilar,novel
SS1613138354695,2638,17,complex_similar,deviant
SS1613138354695,2100,18,complex_dissimilar,novel
SS1613138354695,1924,19,complex_similar,novel
SS1613138381166,8052.739999996265,0,complex_dissimilar,novel
SS1613138381166,10888.205000007292,1,simple_similar,novel
SS1613138381166,9897.730000008596,2,complex_dissimilar,novel
SS1613138381166,8384.539999996196,3,complex_similar,novel
SS1613138381166,3115.8800000092015,4,simple_dissimilar,deviant
SS1613138381166,7064.215000002878,5,complex_similar,novel
SS1613138381166,7262.644999992335,6,complex_similar,novel
SS1613138381166,5779.699999996228,7,simple_dissimilar,novel
SS1613138381166,4979.97500000638,8,complex_dissimilar,novel
SS1613138381166,5807.744999995339,9,complex_dissimilar,novel
SS1613138381166,1526.7700000084005,10,simple_similar,deviant
SS1613138381166,3053.2700000010664,11,simple_dissimilar,novel
SS1613138381166,4276.390000010724,12,complex_similar,novel
SS1613138381166,3286.9249999901513,13,simple_similar,deviant
SS1613138381166,875.8849999983795,14,simple_dissimilar,novel
SS1613138381166,2093.1850000021514,15,complex_similar,deviant
SS1613138381166,3301.2949999943376,16,simple_dissimilar,novel
SS1613138381166,4909.089999997988,17,simple_similar,novel
SS1613138381166,2975.044999996433,18,simple_similar,deviant
SS1613138381166,1936.8349999974016,19,complex_dissimilar,novel
SS1613138420933,2140.8200000121724,0,simple_dissimilar,novel
SS1613138420933,1556.0250000096858,1,simple_similar,novel
SS1613138420933,918.8649999967311,2,simple_similar,deviant
SS1613138420933,857.7850000117905,3,simple_dissimilar,deviant
SS1613138420933,860.8550000179093,4,simple_dissimilar,novel
SS1613138420933,866.274999990128,5,complex_dissimilar,background
SS1613138420933,818.1900000025053,6,complex_dissimilar,deviant
SS1613138420933,944.9849999917205,7,complex_similar,novel
SS1613138420933,911.4650000235997,8,complex_similar,novel
SS1613138420933,845.685000019148,9,complex_dissimilar,deviant
SS1613138420933,856.3449999899603,10,complex_dissimilar,deviant
SS1613138420933,909.150000003865,11,complex_similar,background
SS1613138420933,820.764999993844,12,simple_similar,deviant
SS1613138420933,879.1949999984354,13,complex_dissimilar,background
SS1613138420933,819.7299999999814,14,simple_dissimilar,deviant
SS1613138420933,980.0099999818485,15,complex_similar,novel
SS1613138420933,916.6699999885168,16,complex_similar,deviant
SS1613138420933,959.9750000168569,17,simple_similar,deviant
SS1613138420933,977.3450000036974,18,simple_similar,background
SS1613138420933,823.6900000018068,19,simple_dissimilar,deviant
SS1613138422649,5524.200000055134,0,complex_similar,novel
SS1613138422649,4413.184999907389,1,complex_dissimilar,novel
SS1613138422649,5351.269999938086,2,complex_dissimilar,novel
SS1613138422649,3906.310000177473,3,simple_similar,deviant
SS1613138422649,4354.1150001809,4,complex_similar,novel
SS1613138422649,2390.3000000398606,5,complex_dissimilar,novel
SS1613138422649,3608.0500001087785,6,complex_similar,novel
SS1613138422649,5001.104999985546,7,complex_similar,novel
SS1613138422649,1998.1549998745322,8,simple_dissimilar,novel
SS1613138422649,2844.2350001540035,9,simple_dissimilar,novel
SS1613138422649,4602.755000069737,10,simple_dissimilar,deviant
SS1613138422649,5203.135000029579,11,simple_similar,background
SS1613138422649,2601.7000001855195,12,complex_dissimilar,novel
SS1613138422649,2837.765000015497,13,simple_similar,novel
SS1613138422649,1690.4600001405925,14,simple_similar,novel
SS1613138422649,1269.1800000146031,15,simple_dissimilar,background
SS1613138422649,2363.655000180006,16,complex_dissimilar,novel
SS1613138422649,2362.9750001244247,17,simple_dissimilar,novel
SS1613138422649,2106.2099998351187,18,complex_similar,novel
SS1613138422649,2455.5050001479685,19,simple_similar,novel
SS1613138447075,1950.6349999981467,0,complex_similar,deviant
SS1613138447075,3052.229999998235,1,complex_dissimilar,background
SS1613138447075,1841.1499999900116,2,simple_dissimilar,background
SS1613138447075,3479.644999996526,3,complex_similar,novel
SS1613138447075,1071.2249999894993,4,simple_dissimilar,background
SS1613138447075,1054.6949999959907,5,complex_similar,novel
SS1613138447075,1232.344999993802,6,complex_similar,deviant
SS1613138447075,1406.8899999954738,7,simple_dissimilar,deviant
SS1613138447075,1858.4499999968102,8,simple_similar,novel
SS1613138447075,1808.350000003702,9,simple_similar,novel
SS1613138447075,1158.1649999978254,10,simple_dissimilar,novel
SS1613138447075,1052.8600000077859,11,complex_dissimilar,novel
SS1613138447075,1148.3949999936158,12,simple_dissimilar,deviant
SS1613138447075,1223.1849999923725,13,complex_dissimilar,deviant
SS1613138447075,941.84500000556,14,simple_similar,novel
SS1613138447075,987.820000006468,15,complex_similar,deviant
SS1613138447075,1081.924999988405,16,complex_dissimilar,deviant
SS1613138447075,1903.8949999929173,17,simple_similar,deviant
SS1613138447075,2281.785000010859,18,complex_dissimilar,novel
SS1613138447075,1184.6400000038557,19,simple_similar,novel
SS1613138510260,3183.6000002920628,0,simple_dissimilar,novel
SS1613138510260,2687.7500002272427,1,complex_dissimilar,novel
SS1613138510260,2504.735000152141,2,simple_dissimilar,novel
SS1613138510260,2652.7350001968443,3,simple_dissimilar,novel
SS1613138510260,2173.2900000177324,4,simple_dissimilar,novel
SS1613138510260,1980.0999999977648,5,simple_similar,novel
SS1613138510260,2031.9900002330542,6,simple_dissimilar,deviant
SS1613138510260,2286.7300000041723,7,complex_similar,novel
SS1613138510260,2284.9450001493096,8,complex_dissimilar,novel
SS1613138510260,1725.489999819547,9,complex_dissimilar,novel
SS1613138510260,2167.585000116378,10,complex_similar,novel
SS1613138510260,2587.7350002527237,11,complex_similar,novel
SS1613138510260,1399.1650000214577,12,simple_similar,novel
SS1613138510260,875.0950002111495,13,simple_similar,novel
SS1613138510260,1438.9799998141825,14,simple_similar,novel
SS1613138510260,1418.1550002656877,15,simple_similar,novel
SS1613138510260,1453.5700000822544,16,complex_dissimilar,novel
SS1613138510260,1637.6500001177192,17,complex_similar,novel
SS1613138510260,1953.3150002360344,18,complex_dissimilar,novel
