subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1614839766368,5,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_10_A,56.195,first half,2,second_deviant,5,6
SS1614839766368,6,complex_similar,1,background,background,complex,complex_07_B,5744.62,second half,0,background,NA,NA
SS1614839766368,6,complex_similar,2,background,background,complex,complex_07_B,738.85,second half,0,background,NA,NA
SS1614839766368,6,complex_similar,3,background,background,complex,complex_07_B,152.665,second half,0,background,NA,NA
SS1614839766368,6,complex_similar,4,background,background,complex,complex_07_B,960.52,second half,0,background,NA,NA
SS1614839766368,6,complex_similar,5,background,background,complex,complex_07_B,410.145,second half,0,background,NA,NA
SS1614839766368,6,complex_similar,6,background,background,complex,complex_07_B,71.07,second half,0,background,NA,NA
SS1614839766368,7,simple_dissimilar,1,background,background,simple,simple_20_B,841.815,second half,2,background,2,7
SS1614839766368,7,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_01_A,667,second half,2,first_deviant,2,7
SS1614839766368,7,simple_dissimilar,3,background,background,simple,simple_20_B,192.945,second half,2,background,2,7
SS1614839766368,7,simple_dissimilar,4,background,background,simple,simple_20_B,79,second half,2,background,2,7
SS1614839766368,7,simple_dissimilar,5,background,background,simple,simple_20_B,254.04,second half,2,background,2,7
SS1614839766368,7,simple_dissimilar,6,background,background,simple,simple_20_B,30.195,second half,2,background,2,7
SS1614839766368,7,simple_dissimilar,7,dissimilar deviant,deviant,simple,simple_01_A,256.505,second half,2,second_deviant,2,7
SS1614839766368,8,simple_dissimilar,1,background,background,simple,simple_12_A,1545.975,second half,1,background,6,NA
SS1614839766368,8,simple_dissimilar,2,background,background,simple,simple_12_A,602.705,second half,1,background,6,NA
SS1614839766368,8,simple_dissimilar,3,background,background,simple,simple_12_A,937.98,second half,1,background,6,NA
SS1614839766368,8,simple_dissimilar,4,background,background,simple,simple_12_A,345.725,second half,1,background,6,NA
SS1614839766368,8,simple_dissimilar,5,background,background,simple,simple_12_A,136.405,second half,1,background,6,NA
SS1614839766368,8,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_10_B,51.43,second half,1,first_deviant,6,NA
SS1614839766368,9,simple_similar,1,background,background,simple,simple_14_A,678.915,second half,1,background,4,NA
SS1614839766368,9,simple_similar,2,background,background,simple,simple_14_A,356.21,second half,1,background,4,NA
SS1614839766368,9,simple_similar,3,background,background,simple,simple_14_A,1519.075,second half,1,background,4,NA
SS1614839766368,9,simple_similar,4,similar deviant,deviant,simple,simple_14_B,550.285,second half,1,first_deviant,4,NA
SS1614839766368,10,complex_similar,1,background,background,complex,complex_16_B,451.64,second half,1,background,3,NA
SS1614839766368,10,complex_similar,2,background,background,complex,complex_16_B,92.645,second half,1,background,3,NA
SS1614839766368,10,complex_similar,3,similar deviant,deviant,complex,complex_16_A,186.835,second half,1,first_deviant,3,NA
SS1614839766368,10,complex_similar,4,background,background,complex,complex_16_B,58.68,second half,1,background,3,NA
SS1614839766368,10,complex_similar,5,background,background,complex,complex_16_B,128.64,second half,1,background,3,NA
SS1614839766368,11,complex_similar,1,background,background,complex,complex_18_B,3412.175,second half,2,background,2,3
SS1614839766368,11,complex_similar,2,similar deviant,deviant,complex,complex_18_A,290.135,second half,2,first_deviant,2,3
SS1614839766368,11,complex_similar,3,similar deviant,deviant,complex,complex_18_A,188.715,second half,2,second_deviant,2,3
SS1614839766368,11,complex_similar,4,background,background,complex,complex_18_B,114.41,second half,2,background,2,3
SS1614839766368,11,complex_similar,5,background,background,complex,complex_18_B,9.3,second half,2,background,2,3
SS1614839788091,0,simple_dissimilar,1,background,background,simple,simple_12_A,15959.385,first half,0,background,NA,NA
SS1614839788091,0,simple_dissimilar,2,background,background,simple,simple_12_A,100.68,first half,0,background,NA,NA
SS1614839788091,0,simple_dissimilar,3,background,background,simple,simple_12_A,1010.795,first half,0,background,NA,NA
SS1614839788091,0,simple_dissimilar,4,background,background,simple,simple_12_A,304.4,first half,0,background,NA,NA
SS1614839788091,0,simple_dissimilar,5,background,background,simple,simple_12_A,485.55,first half,0,background,NA,NA
SS1614839788091,0,simple_dissimilar,6,background,background,simple,simple_12_A,494.755,first half,0,background,NA,NA
SS1614839788091,1,simple_similar,1,background,background,simple,simple_18_B,3936.715,first half,2,background,4,5
SS1614839788091,1,simple_similar,2,background,background,simple,simple_18_B,85,first half,2,background,4,5
SS1614839788091,1,simple_similar,3,background,background,simple,simple_18_B,1247.02,first half,2,background,4,5
SS1614839788091,1,simple_similar,4,similar deviant,deviant,simple,simple_18_A,1227.43,first half,2,first_deviant,4,5
SS1614839788091,1,simple_similar,5,similar deviant,deviant,simple,simple_18_A,15.025,first half,2,second_deviant,4,5
SS1614839788091,2,simple_dissimilar,1,background,background,simple,simple_03_A,3292.505,first half,1,background,2,NA
SS1614839788091,2,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_02_A,629.67,first half,1,first_deviant,2,NA
SS1614839788091,2,simple_dissimilar,3,background,background,simple,simple_03_A,414.385,first half,1,background,2,NA
SS1614839788091,2,simple_dissimilar,4,background,background,simple,simple_03_A,1523.385,first half,1,background,2,NA
SS1614839788091,3,simple_dissimilar,1,background,background,simple,simple_19_B,1519.605,first half,1,background,4,NA
SS1614839788091,3,simple_dissimilar,2,background,background,simple,simple_19_B,303.585,first half,1,background,4,NA
SS1614839788091,3,simple_dissimilar,3,background,background,simple,simple_19_B,303.22,first half,1,background,4,NA
SS1614839788091,3,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_10_B,274.655,first half,1,first_deviant,4,NA
SS1614839788091,4,complex_dissimilar,1,background,background,complex,complex_15_B,2851.78,first half,0,background,NA,NA
SS1614839788091,4,complex_dissimilar,2,background,background,complex,complex_15_B,113.675,first half,0,background,NA,NA
SS1614839788091,4,complex_dissimilar,3,background,background,complex,complex_15_B,8.690000001,first half,0,background,NA,NA
SS1614839788091,4,complex_dissimilar,4,background,background,complex,complex_15_B,66.51,first half,0,background,NA,NA
SS1614839788091,4,complex_dissimilar,5,background,background,complex,complex_15_B,72.34,first half,0,background,NA,NA
SS1614839788091,4,complex_dissimilar,6,background,background,complex,complex_15_B,78.52,first half,0,background,NA,NA
SS1614839788091,5,complex_dissimilar,1,background,background,complex,complex_17_A,1585.695,first half,1,background,3,NA
SS1614839788091,5,complex_dissimilar,2,background,background,complex,complex_17_A,81.82,first half,1,background,3,NA
SS1614839788091,5,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_06_A,3774.34,first half,1,first_deviant,3,NA
SS1614839788091,5,complex_dissimilar,4,background,background,complex,complex_17_A,226.625,first half,1,background,3,NA
SS1614839788091,5,complex_dissimilar,5,background,background,complex,complex_17_A,114.9,first half,1,background,3,NA
SS1614839788091,6,simple_similar,1,background,background,simple,simple_08_A,2456.14,second half,1,background,2,NA
SS1614839788091,6,simple_similar,2,similar deviant,deviant,simple,simple_08_B,285.77,second half,1,first_deviant,2,NA
SS1614839788091,6,simple_similar,3,background,background,simple,simple_08_A,48.235,second half,1,background,2,NA
SS1614839788091,6,simple_similar,4,background,background,simple,simple_08_A,1226.635,second half,1,background,2,NA
SS1614839788091,7,complex_dissimilar,1,background,background,complex,complex_07_A,1683.745,second half,0,background,NA,NA
SS1614839788091,7,complex_dissimilar,2,background,background,complex,complex_07_A,1040.67,second half,0,background,NA,NA
SS1614839788091,7,complex_dissimilar,3,background,background,complex,complex_07_A,1559.68,second half,0,background,NA,NA
SS1614839788091,7,complex_dissimilar,4,background,background,complex,complex_07_A,71.445,second half,0,background,NA,NA
SS1614839788091,7,complex_dissimilar,5,background,background,complex,complex_07_A,34.34,second half,0,background,NA,NA
SS1614839788091,8,complex_similar,1,background,background,complex,complex_16_A,4156.025,second half,0,background,NA,NA
SS1614839788091,8,complex_similar,2,background,background,complex,complex_16_A,1092.82,second half,0,background,NA,NA
SS1614839788091,8,complex_similar,3,background,background,complex,complex_16_A,713.08,second half,0,background,NA,NA
SS1614839788091,8,complex_similar,4,background,background,complex,complex_16_A,842.155,second half,0,background,NA,NA
SS1614839788091,9,simple_similar,1,background,background,simple,simple_11_A,548.95,second half,2,background,2,6
SS1614839788091,9,simple_similar,2,similar deviant,deviant,simple,simple_11_B,79.955,second half,2,first_deviant,2,6
SS1614839788091,9,simple_similar,3,background,background,simple,simple_11_A,1459.145,second half,2,background,2,6
SS1614839788091,9,simple_similar,4,background,background,simple,simple_11_A,172.765,second half,2,background,2,6
SS1614839788091,9,simple_similar,5,background,background,simple,simple_11_A,217.195,second half,2,background,2,6
SS1614839788091,9,simple_similar,6,similar deviant,deviant,simple,simple_11_B,1282.025,second half,2,second_deviant,2,6
SS1614839788091,10,complex_similar,1,background,background,complex,complex_11_B,11437.915,second half,2,background,4,5
SS1614839788091,10,complex_similar,2,background,background,complex,complex_11_B,2909.67,second half,2,background,4,5
SS1614839788091,10,complex_similar,3,background,background,complex,complex_11_B,562.33,second half,2,background,4,5
SS1614839788091,10,complex_similar,4,similar deviant,deviant,complex,complex_11_A,245.425,second half,2,first_deviant,4,5
SS1614839788091,10,complex_similar,5,similar deviant,deviant,complex,complex_11_A,839.745,second half,2,second_deviant,4,5
SS1614839788091,10,complex_similar,6,background,background,complex,complex_11_B,5401.295,second half,2,background,4,5
SS1614839788091,11,complex_similar,1,background,background,complex,complex_04_A,400.15,second half,1,background,3,NA
SS1614839788091,11,complex_similar,2,background,background,complex,complex_04_A,960.1,second half,1,background,3,NA
SS1614839788091,11,complex_similar,3,similar deviant,deviant,complex,complex_04_B,60.74,second half,1,first_deviant,3,NA
SS1614839788091,11,complex_similar,4,background,background,complex,complex_04_A,1091.105,second half,1,background,3,NA
SS1614839856074,0,simple_similar,1,background,background,simple,simple_03_A,1135.06,first half,0,background,NA,NA
SS1614839856074,0,simple_similar,2,background,background,simple,simple_03_A,183.8,first half,0,background,NA,NA
SS1614839856074,0,simple_similar,3,background,background,simple,simple_03_A,218.455,first half,0,background,NA,NA
SS1614839856074,0,simple_similar,4,background,background,simple,simple_03_A,1481.51,first half,0,background,NA,NA
SS1614839856074,0,simple_similar,5,background,background,simple,simple_03_A,879.975,first half,0,background,NA,NA
SS1614839856074,0,simple_similar,6,background,background,simple,simple_03_A,523.785,first half,0,background,NA,NA
SS1614839856074,1,simple_dissimilar,1,background,background,simple,simple_11_A,1258.125,first half,1,background,6,NA
SS1614839856074,1,simple_dissimilar,2,background,background,simple,simple_11_A,220.46,first half,1,background,6,NA
SS1614839856074,1,simple_dissimilar,3,background,background,simple,simple_11_A,513.265,first half,1,background,6,NA
SS1614839856074,1,simple_dissimilar,4,background,background,simple,simple_11_A,216.215,first half,1,background,6,NA
SS1614839856074,1,simple_dissimilar,5,background,background,simple,simple_11_A,3338.78,first half,1,background,6,NA
SS1614839856074,1,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_17_B,42.25,first half,1,first_deviant,6,NA
SS1614839856074,2,complex_dissimilar,1,background,background,complex,complex_13_A,1941.275,first half,2,background,2,6
SS1614839856074,2,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_11_B,1634.37,first half,2,first_deviant,2,6
SS1614839856074,2,complex_dissimilar,3,background,background,complex,complex_13_A,3620.445,first half,2,background,2,6
SS1614839856074,2,complex_dissimilar,4,background,background,complex,complex_13_A,5805.655,first half,2,background,2,6
SS1614839856074,2,complex_dissimilar,5,background,background,complex,complex_13_A,388.31,first half,2,background,2,6
SS1614839856074,2,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_11_B,1095.245,first half,2,second_deviant,2,6
SS1614839856074,3,simple_similar,1,background,background,simple,simple_06_A,3000.725,first half,2,background,3,5
SS1614839856074,3,simple_similar,2,background,background,simple,simple_06_A,555.45,first half,2,background,3,5
SS1614839856074,3,simple_similar,3,similar deviant,deviant,simple,simple_06_B,282.98,first half,2,first_deviant,3,5
SS1614839856074,3,simple_similar,4,background,background,simple,simple_06_A,148.655,first half,2,background,3,5
SS1614839856074,3,simple_similar,5,similar deviant,deviant,simple,simple_06_B,7142.69,first half,2,second_deviant,3,5
SS1614839856074,4,complex_similar,1,background,background,complex,complex_05_B,1348.65,first half,1,background,6,NA
SS1614839856074,4,complex_similar,2,background,background,complex,complex_05_B,158.685,first half,1,background,6,NA
SS1614839856074,4,complex_similar,3,background,background,complex,complex_05_B,626.965,first half,1,background,6,NA
SS1614839856074,4,complex_similar,4,background,background,complex,complex_05_B,1158.765,first half,1,background,6,NA
SS1614839856074,4,complex_similar,5,background,background,complex,complex_05_B,299.225,first half,1,background,6,NA
SS1614839856074,4,complex_similar,6,similar deviant,deviant,complex,complex_05_A,1192.5,first half,1,first_deviant,6,NA
SS1614839856074,5,simple_dissimilar,1,background,background,simple,simple_14_B,4301.825,first half,2,background,2,5
SS1614839856074,5,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_03_B,883.35,first half,2,first_deviant,2,5
SS1614839856074,5,simple_dissimilar,3,background,background,simple,simple_14_B,401.815,first half,2,background,2,5
SS1614839856074,5,simple_dissimilar,4,background,background,simple,simple_14_B,358.48,first half,2,background,2,5
SS1614839856074,5,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_03_B,629.485,first half,2,second_deviant,2,5
SS1614839856074,6,complex_similar,1,background,background,complex,complex_17_B,4811.86,second half,0,background,NA,NA
SS1614839856074,6,complex_similar,2,background,background,complex,complex_17_B,71.74000001,second half,0,background,NA,NA
SS1614839856074,6,complex_similar,3,background,background,complex,complex_17_B,303.265,second half,0,background,NA,NA
SS1614839856074,6,complex_similar,4,background,background,complex,complex_17_B,241.155,second half,0,background,NA,NA
SS1614839856074,6,complex_similar,5,background,background,complex,complex_17_B,656.625,second half,0,background,NA,NA
SS1614839856074,7,complex_dissimilar,1,background,background,complex,complex_09_A,1711.245,second half,2,background,2,3
SS1614839856074,7,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_18_A,158.03,second half,2,first_deviant,2,3
SS1614839856074,7,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_18_A,3081.25,second half,2,second_deviant,2,3
SS1614839856074,7,complex_dissimilar,4,background,background,complex,complex_09_A,1106.04,second half,2,background,2,3
SS1614839856074,8,simple_dissimilar,1,background,background,simple,simple_02_A,590.14,second half,2,background,4,7
SS1614839856074,8,simple_dissimilar,2,background,background,simple,simple_02_A,2052.285,second half,2,background,4,7
SS1614839856074,8,simple_dissimilar,3,background,background,simple,simple_02_A,601.1,second half,2,background,4,7
SS1614839856074,8,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_13_B,599.465,second half,2,first_deviant,4,7
SS1614839856074,8,simple_dissimilar,5,background,background,simple,simple_02_A,1042.62,second half,2,background,4,7
SS1614839856074,8,simple_dissimilar,6,background,background,simple,simple_02_A,521.095,second half,2,background,4,7
SS1614839856074,8,simple_dissimilar,7,dissimilar deviant,deviant,simple,simple_13_B,2937.995,second half,2,second_deviant,4,7
SS1614839856074,9,complex_similar,1,background,background,complex,complex_19_B,258.525,second half,2,background,2,4
SS1614839856074,9,complex_similar,2,similar deviant,deviant,complex,complex_19_A,273.93,second half,2,first_deviant,2,4
SS1614839856074,9,complex_similar,3,background,background,complex,complex_19_B,146.13,second half,2,background,2,4
SS1614839856074,9,complex_similar,4,similar deviant,deviant,complex,complex_19_A,1152.805,second half,2,second_deviant,2,4
SS1614839856074,10,complex_dissimilar,1,background,background,complex,complex_15_A,68.145,second half,0,background,NA,NA
SS1614839856074,10,complex_dissimilar,2,background,background,complex,complex_15_A,169.375,second half,0,background,NA,NA
SS1614839856074,10,complex_dissimilar,3,background,background,complex,complex_15_A,1505.495,second half,0,background,NA,NA
SS1614839856074,10,complex_dissimilar,4,background,background,complex,complex_15_A,508.35,second half,0,background,NA,NA
SS1614839856074,10,complex_dissimilar,5,background,background,complex,complex_15_A,504.325,second half,0,background,NA,NA
SS1614839856074,10,complex_dissimilar,6,background,background,complex,complex_15_A,305.3,second half,0,background,NA,NA
SS1614839856074,11,simple_similar,1,background,background,simple,simple_16_B,2893.705,second half,0,background,NA,NA
SS1614839856074,11,simple_similar,2,background,background,simple,simple_16_B,855.95,second half,0,background,NA,NA
SS1614839856074,11,simple_similar,3,background,background,simple,simple_16_B,834.275,second half,0,background,NA,NA
SS1614839856074,11,simple_similar,4,background,background,simple,simple_16_B,1473.465,second half,0,background,NA,NA
SS1614839856074,11,simple_similar,5,background,background,simple,simple_16_B,3316.425,second half,0,background,NA,NA
SS1614839858292,0,complex_similar,1,background,background,complex,complex_04_B,307.2,first half,1,background,4,NA
SS1614839858292,0,complex_similar,2,background,background,complex,complex_04_B,539.11,first half,1,background,4,NA
SS1614839858292,0,complex_similar,3,background,background,complex,complex_04_B,161.33,first half,1,background,4,NA
SS1614839858292,0,complex_similar,4,similar deviant,deviant,complex,complex_04_A,451.15,first half,1,first_deviant,4,NA
SS1614839858292,1,simple_dissimilar,1,background,background,simple,simple_16_B,1150.47,first half,0,background,NA,NA
SS1614839858292,1,simple_dissimilar,2,background,background,simple,simple_16_B,553.08,first half,0,background,NA,NA
SS1614839858292,1,simple_dissimilar,3,background,background,simple,simple_16_B,173.385,first half,0,background,NA,NA
SS1614839858292,1,simple_dissimilar,4,background,background,simple,simple_16_B,288.43,first half,0,background,NA,NA
SS1614839858292,2,complex_dissimilar,1,background,background,complex,complex_01_A,1807.32,first half,2,background,4,5
SS1614839858292,2,complex_dissimilar,2,background,background,complex,complex_01_A,131.72,first half,2,background,4,5
SS1614839858292,2,complex_dissimilar,3,background,background,complex,complex_01_A,285.37,first half,2,background,4,5
SS1614839858292,2,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_19_B,181.96,first half,2,first_deviant,4,5
SS1614839858292,2,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_19_B,413.145,first half,2,second_deviant,4,5
SS1614839858292,3,simple_similar,1,background,background,simple,simple_13_B,807.535,first half,2,background,2,3
SS1614839858292,3,simple_similar,2,similar deviant,deviant,simple,simple_13_A,165.41,first half,2,first_deviant,2,3
SS1614839858292,3,simple_similar,3,similar deviant,deviant,simple,simple_13_A,345.765,first half,2,second_deviant,2,3
SS1614839858292,3,simple_similar,4,background,background,simple,simple_13_B,480.63,first half,2,background,2,3
SS1614839858292,4,simple_dissimilar,1,background,background,simple,simple_09_B,1801.11,first half,0,background,NA,NA
SS1614839858292,4,simple_dissimilar,2,background,background,simple,simple_09_B,5884.045,first half,0,background,NA,NA
SS1614839858292,4,simple_dissimilar,3,background,background,simple,simple_09_B,193.87,first half,0,background,NA,NA
SS1614839858292,4,simple_dissimilar,4,background,background,simple,simple_09_B,626.31,first half,0,background,NA,NA
SS1614839858292,4,simple_dissimilar,5,background,background,simple,simple_09_B,358.545,first half,0,background,NA,NA
SS1614839858292,5,complex_similar,1,background,background,complex,complex_14_A,1005.125,first half,2,background,3,5
SS1614839858292,5,complex_similar,2,background,background,complex,complex_14_A,357.51,first half,2,background,3,5
SS1614839858292,5,complex_similar,3,similar deviant,deviant,complex,complex_14_B,65.63000003,first half,2,first_deviant,3,5
SS1614839858292,5,complex_similar,4,background,background,complex,complex_14_A,190.085,first half,2,background,3,5
SS1614839858292,5,complex_similar,5,similar deviant,deviant,complex,complex_14_B,638.9,first half,2,second_deviant,3,5
SS1614839858292,6,complex_dissimilar,1,background,background,complex,complex_07_A,1281.715,second half,0,background,NA,NA
SS1614839858292,6,complex_dissimilar,2,background,background,complex,complex_07_A,262.42,second half,0,background,NA,NA
SS1614839858292,6,complex_dissimilar,3,background,background,complex,complex_07_A,209.495,second half,0,background,NA,NA
SS1614839858292,6,complex_dissimilar,4,background,background,complex,complex_07_A,115.235,second half,0,background,NA,NA
SS1614839858292,6,complex_dissimilar,5,background,background,complex,complex_07_A,188.345,second half,0,background,NA,NA
SS1614839858292,6,complex_dissimilar,6,background,background,complex,complex_07_A,274.1,second half,0,background,NA,NA
SS1614839858292,7,simple_dissimilar,1,background,background,simple,simple_07_B,5169.12,second half,0,background,NA,NA
SS1614839858292,7,simple_dissimilar,2,background,background,simple,simple_07_B,9.409999999,second half,0,background,NA,NA
SS1614839858292,7,simple_dissimilar,3,background,background,simple,simple_07_B,374.435,second half,0,background,NA,NA
SS1614839858292,7,simple_dissimilar,4,background,background,simple,simple_07_B,3291.28,second half,0,background,NA,NA
SS1614839858292,7,simple_dissimilar,5,background,background,simple,simple_07_B,441.5,second half,0,background,NA,NA
SS1614839858292,7,simple_dissimilar,6,background,background,simple,simple_07_B,82.20499998,second half,0,background,NA,NA
SS1614839858292,8,simple_similar,1,background,background,simple,simple_20_A,632.56,second half,1,background,3,NA
SS1614839858292,8,simple_similar,2,background,background,simple,simple_20_A,597.605,second half,1,background,3,NA
SS1614839858292,8,simple_similar,3,similar deviant,deviant,simple,simple_20_B,2220.5,second half,1,first_deviant,3,NA
SS1614839858292,8,simple_similar,4,background,background,simple,simple_20_A,305.05,second half,1,background,3,NA
SS1614839858292,8,simple_similar,5,background,background,simple,simple_20_A,316.51,second half,1,background,3,NA
SS1614839858292,8,simple_similar,6,background,background,simple,simple_20_A,1769.225,second half,1,background,3,NA
SS1614839858292,9,complex_dissimilar,1,background,background,complex,complex_11_A,5287.84,second half,2,background,2,5
SS1614839858292,9,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_02_B,182.42,second half,2,first_deviant,2,5
SS1614839858292,9,complex_dissimilar,3,background,background,complex,complex_11_A,800.325,second half,2,background,2,5
SS1614839858292,9,complex_dissimilar,4,background,background,complex,complex_11_A,720.91,second half,2,background,2,5
SS1614839858292,9,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_02_B,310.235,second half,2,second_deviant,2,5
SS1614839858292,9,complex_dissimilar,6,background,background,complex,complex_11_A,302.205,second half,2,background,2,5
SS1614839858292,10,complex_similar,1,background,background,complex,complex_13_B,1087.54,second half,2,background,2,5
SS1614839858292,10,complex_similar,2,similar deviant,deviant,complex,complex_13_A,51.40500003,second half,2,first_deviant,2,5
SS1614839858292,10,complex_similar,3,background,background,complex,complex_13_B,262.515,second half,2,background,2,5
SS1614839858292,10,complex_similar,4,background,background,complex,complex_13_B,109.46,second half,2,background,2,5
SS1614839858292,10,complex_similar,5,similar deviant,deviant,complex,complex_13_A,179.3,second half,2,second_deviant,2,5
SS1614839858292,11,simple_similar,1,background,background,simple,simple_10_B,894.895,second half,0,background,NA,NA
SS1614839858292,11,simple_similar,2,background,background,simple,simple_10_B,775.82,second half,0,background,NA,NA
SS1614839858292,11,simple_similar,3,background,background,simple,simple_10_B,96.90999996,second half,0,background,NA,NA
SS1614839858292,11,simple_similar,4,background,background,simple,simple_10_B,1204.185,second half,0,background,NA,NA
SS1614839858292,11,simple_similar,5,background,background,simple,simple_10_B,57.975,second half,0,background,NA,NA
SS1614839868608,0,simple_dissimilar,1,background,background,simple,simple_04_A,893,first half,0,background,NA,NA
SS1614839868608,0,simple_dissimilar,2,background,background,simple,simple_04_A,1062,first half,0,background,NA,NA
SS1614839868608,0,simple_dissimilar,3,background,background,simple,simple_04_A,159,first half,0,background,NA,NA
SS1614839868608,0,simple_dissimilar,4,background,background,simple,simple_04_A,957,first half,0,background,NA,NA
SS1614839868608,0,simple_dissimilar,5,background,background,simple,simple_04_A,5056,first half,0,background,NA,NA
SS1614839868608,0,simple_dissimilar,6,background,background,simple,simple_04_A,937,first half,0,background,NA,NA
SS1614839868608,1,complex_similar,1,background,background,complex,complex_08_B,408,first half,0,background,NA,NA
SS1614839868608,1,complex_similar,2,background,background,complex,complex_08_B,31,first half,0,background,NA,NA
SS1614839868608,1,complex_similar,3,background,background,complex,complex_08_B,65,first half,0,background,NA,NA
SS1614839868608,1,complex_similar,4,background,background,complex,complex_08_B,259,first half,0,background,NA,NA
SS1614839868608,1,complex_similar,5,background,background,complex,complex_08_B,304,first half,0,background,NA,NA
SS1614839868608,1,complex_similar,6,background,background,complex,complex_08_B,164,first half,0,background,NA,NA
SS1614839868608,2,simple_similar,1,background,background,simple,simple_12_B,3043,first half,1,background,6,NA
SS1614839868608,2,simple_similar,2,background,background,simple,simple_12_B,257,first half,1,background,6,NA
SS1614839868608,2,simple_similar,3,background,background,simple,simple_12_B,323,first half,1,background,6,NA
SS1614839868608,2,simple_similar,4,background,background,simple,simple_12_B,13,first half,1,background,6,NA
SS1614839868608,2,simple_similar,5,background,background,simple,simple_12_B,15,first half,1,background,6,NA
SS1614839868608,2,simple_similar,6,similar deviant,deviant,simple,simple_12_A,350,first half,1,first_deviant,6,NA
SS1614839868608,3,complex_similar,1,background,background,complex,complex_01_A,905,first half,2,background,3,5
SS1614839868608,3,complex_similar,2,background,background,complex,complex_01_A,26,first half,2,background,3,5
SS1614839868608,3,complex_similar,3,similar deviant,deviant,complex,complex_01_B,66,first half,2,first_deviant,3,5
SS1614839868608,3,complex_similar,4,background,background,complex,complex_01_A,441,first half,2,background,3,5
SS1614839868608,3,complex_similar,5,similar deviant,deviant,complex,complex_01_B,214,first half,2,second_deviant,3,5
SS1614839868608,4,complex_similar,1,background,background,complex,complex_16_A,2496,first half,1,background,4,NA
SS1614839868608,4,complex_similar,2,background,background,complex,complex_16_A,517,first half,1,background,4,NA
SS1614839868608,4,complex_similar,3,background,background,complex,complex_16_A,49,first half,1,background,4,NA
SS1614839868608,4,complex_similar,4,similar deviant,deviant,complex,complex_16_B,1323,first half,1,first_deviant,4,NA
SS1614839868608,4,complex_similar,5,background,background,complex,complex_16_A,507,first half,1,background,4,NA
SS1614839868608,4,complex_similar,6,background,background,complex,complex_16_A,138,first half,1,background,4,NA
SS1614839868608,5,simple_dissimilar,1,background,background,simple,simple_10_A,2507,first half,0,background,NA,NA
SS1614839868608,5,simple_dissimilar,2,background,background,simple,simple_10_A,425,first half,0,background,NA,NA
SS1614839868608,5,simple_dissimilar,3,background,background,simple,simple_10_A,172,first half,0,background,NA,NA
SS1614839868608,5,simple_dissimilar,4,background,background,simple,simple_10_A,55,first half,0,background,NA,NA
SS1614839868608,6,simple_dissimilar,1,background,background,simple,simple_06_A,4760,second half,2,background,4,5
SS1614839868608,6,simple_dissimilar,2,background,background,simple,simple_06_A,1413,second half,2,background,4,5
SS1614839868608,6,simple_dissimilar,3,background,background,simple,simple_06_A,124,second half,2,background,4,5
SS1614839868608,6,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_11_A,1169,second half,2,first_deviant,4,5
SS1614839868608,6,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_11_A,204,second half,2,second_deviant,4,5
SS1614839868608,7,complex_dissimilar,1,background,background,complex,complex_20_A,71,second half,0,background,NA,NA
SS1614839868608,7,complex_dissimilar,2,background,background,complex,complex_20_A,1672,second half,0,background,NA,NA
SS1614839868608,7,complex_dissimilar,3,background,background,complex,complex_20_A,3434,second half,0,background,NA,NA
SS1614839868608,7,complex_dissimilar,4,background,background,complex,complex_20_A,3186,second half,0,background,NA,NA
SS1614839868608,7,complex_dissimilar,5,background,background,complex,complex_20_A,2458,second half,0,background,NA,NA
SS1614839868608,7,complex_dissimilar,6,background,background,complex,complex_20_A,5647,second half,0,background,NA,NA
SS1614839868608,8,complex_dissimilar,1,background,background,complex,complex_12_B,1247,second half,1,background,7,NA
SS1614839868608,8,complex_dissimilar,2,background,background,complex,complex_12_B,545,second half,1,background,7,NA
SS1614839868608,8,complex_dissimilar,3,background,background,complex,complex_12_B,3003,second half,1,background,7,NA
SS1614839868608,8,complex_dissimilar,4,background,background,complex,complex_12_B,222,second half,1,background,7,NA
SS1614839868608,8,complex_dissimilar,5,background,background,complex,complex_12_B,303,second half,1,background,7,NA
SS1614839868608,8,complex_dissimilar,6,background,background,complex,complex_12_B,414,second half,1,background,7,NA
